"","Date","Numero_sample","BIO_SAMPLE_ID","BIO_SAMPLE_ID3","BIO_SAMPLE_ID4","Bio.rep","Time_point_WRONG","Time_point","Time_point2","Culture","all_bio_cat_factor","TREATMENT","TREATMENT2","ORGANISM","ORGANISM2","TREATMENT3","CORRECTION2","Units","Filtered","Metabolites","PEAK_AREA_TIC","Class","PEAK_AREA","PEAK_AREA_TIC_Log","PEAK_AREA_Log"
"3656","28.11.23","37","37_F.B","45258_37_F.B_62h_Peat_B.4","45258_37_F.B_62h_Peat_B.4_Coculture_F.B_Fungi.Bacteria_P","B.4","62h","62h",62,"Coculture","Peat.6_F.B_62h_P","Peat.6","Peat","F.B","Fungi.Bacteria","P",2.318758527,"AREA / TIC","OUT","Leucine_1Bz",9226281.972,"Amino_Acids",21393519.9950814,6.96502672330632,7.33028224734242
"3657","28.11.23","38","38_F.B","45258_38_F.B_24h_Peat_B.4","45258_38_F.B_24h_Peat_B.4_Coculture_F.B_Fungi.Bacteria_P","B.4","24h","24h",24,"Coculture","Peat.7_F.B_24h_P","Peat.7","Peat","F.B","Fungi.Bacteria","P",0.923588757,"AREA / TIC","IN","Leucine_1Bz",4378757.287,"Amino_Acids",4044170.99990502,6.64135087306654,6.60682951060469
"3658","28.11.23","39","39_B.F","45258_39_B.F_24h_Peat_B.4","45258_39_B.F_24h_Peat_B.4_Coculture_B.F_Bacteria.Fungi_P","B.4","24h","24h",24,"Coculture","Peat.6_B.F_24h_P","Peat.6","Peat","B.F","Bacteria.Fungi","P",2.966824003,"AREA / TIC","OUT","Leucine_1Bz",8208027.836,"Amino_Acids",24351774.0011369,6.91423882059921,7.38653060459957
"3659","28.11.23","39","39_B.F","45258_39_B.F_62h_Peat_B.4","45258_39_B.F_62h_Peat_B.4_Coculture_B.F_Bacteria.Fungi_P","B.4","24h","62h",62,"Coculture","Peat.6_B.F_62h_P","Peat.6","Peat","B.F","Bacteria.Fungi","P",2.899608222,"AREA / TIC","OUT","Leucine_1Bz",9407810.613,"Amino_Acids",27278965.0044737,6.97348856611334,7.43582788866139
"3660","28.11.23","40","40_B.F","45258_40_B.F_24h_Peat_B.4","45258_40_B.F_24h_Peat_B.4_Coculture_B.F_Bacteria.Fungi_P","B.4","24h","24h",24,"Coculture","Peat.7_B.F_24h_P","Peat.7","Peat","B.F","Bacteria.Fungi","P",1.102581654,"AREA / TIC","IN","Leucine_1Bz",3872257.427,"Amino_Acids",4269479.99857544,6.58796422141769,6.63037498333851
"3661","28.11.23","40","40_B.F","45258_40_B.F_62h_Peat_B.4","45258_40_B.F_62h_Peat_B.4_Coculture_B.F_Bacteria.Fungi_P","B.4","62h","62h",62,"Coculture","Peat.7_B.F_62h_P","Peat.7","Peat","B.F","Bacteria.Fungi","P",2.068370666,"AREA / TIC","OUT","Leucine_1Bz",4921247.514,"Amino_Acids",10178963.998083,6.69207520841168,7.00770357831394
"3662","28.11.23","41","41_X.B","45258_41_X.B_24h_Peat_B.4","45258_41_X.B_24h_Peat_B.4_Single_X.B_Media.Bacteria_P","B.4","24h","24h",24,"Single","Peat.6_X.B_24h_P","Peat.6","Peat","X.B","Media.Bacteria","P",0.974247166,"AREA / TIC","IN","Leucine_1Bz",10557217.26,"Amino_Acids",10285338.9964013,7.02354945911744,7.01221861025925
"3663","28.11.23","41","41_X.B","45258_41_X.B_62h_Peat_B.4","45258_41_X.B_62h_Peat_B.4_Single_X.B_Media.Bacteria_P","B.4","62h","62h",62,"Single","Peat.6_X.B_62h_P","Peat.6","Peat","X.B","Media.Bacteria","P",2.058045698,"AREA / TIC","OUT","Leucine_1Bz",9504165.538,"Amino_Acids",19560006.9985608,6.97791399199043,7.29136900584196
"3664","28.11.23","42","42_X.B","45258_42_X.B_24h_Peat_B.4","45258_42_X.B_24h_Peat_B.4_Single_X.B_Media.Bacteria_P","B.4","24h","24h",24,"Single","Peat.7_X.B_24h_P","Peat.7","Peat","X.B","Media.Bacteria","P",0.843071791,"AREA / TIC","IN","Leucine_1Bz",8609876.5,"Amino_Acids",7258744.00114381,6.93499692198174,6.8608614801268
"3665","28.11.23","42","42_X.B","45258_42_X.B_62h_Peat_B.4","45258_42_X.B_62h_Peat_B.4_Single_X.B_Media.Bacteria_P","B.4","62h","62h",62,"Single","Peat.7_X.B_62h_P","Peat.7","Peat","X.B","Media.Bacteria","P",1.936994362,"AREA / TIC","IN","Leucine_1Bz",4840704.333,"Amino_Acids",9376417.00112997,6.68490855703296,6.97203691365509
"3666","28.11.23","43","43_X.F","45258_43_X.F_62h_Peat_B.4","45258_43_X.F_62h_Peat_B.4_Single_X.F_Media.Fungi_P","B.4","62h","62h",62,"Single","Peat.6_X.F_62h_P","Peat.6","Peat","X.F","Media.Fungi","P",3.507908482,"AREA / TIC","OUT","Leucine_1Bz",6820951.607,"Amino_Acids",23927273.9975068,6.83384496832789,7.37889322283921
"3667","28.11.23","44","44_X.F","45258_44_X.F_24h_Peat_B.4","45258_44_X.F_24h_Peat_B.4_Single_X.F_Media.Fungi_P","B.4","24h","24h",24,"Single","Peat.7_X.F_24h_P","Peat.7","Peat","X.F","Media.Fungi","P",3.133300358,"AREA / TIC","OUT","Leucine_1Bz",7457617.952,"Amino_Acids",23366956.9988288,6.87260013102473,7.36860215934711
"3668","28.11.23","44","44_X.F","45258_44_X.F_62h_Peat_B.4","45258_44_X.F_62h_Peat_B.4_Single_X.F_Media.Fungi_P","B.4","62h","62h",62,"Single","Peat.7_X.F_62h_P","Peat.7","Peat","X.F","Media.Fungi","P",3.900112275,"AREA / TIC","OUT","Leucine_1Bz",11884781.7,"Amino_Acids",46351982.9938654,7.07499120900437,7.66606831852089
"3669","28.11.23","45","45_X.BF","45258_45_X.BF_24h_Peat_B.4","45258_45_X.BF_24h_Peat_B.4_Coculture_X.BF_Media.BacteriaFungi_P","B.4","24h","24h",24,"Coculture","Peat.6_X.BF_24h_P","Peat.6","Peat","X.BF","Media.BacteriaFungi","P",2.966621671,"AREA / TIC","OUT","Leucine_1Bz",4869950.941,"Amino_Acids",14447301.9982774,6.68752458623305,7.15978675112978
"3670","28.11.23","45","45_X.BF","45258_45_X.BF_62h_Peat_B.4","45258_45_X.BF_62h_Peat_B.4_Coculture_X.BF_Media.BacteriaFungi_P","B.4","62h","62h",62,"Coculture","Peat.6_X.BF_62h_P","Peat.6","Peat","X.BF","Media.BacteriaFungi","P",2.935341121,"AREA / TIC","OUT","Leucine_1Bz",6569076.031,"Amino_Acids",19282479.0007698,6.81750428845516,7.28516286707437
"3671","28.11.23","46","46_X.BF","45258_46_X.BF_62h_Peat_B.4","45258_46_X.BF_62h_Peat_B.4_Coculture_X.BF_Media.BacteriaFungi_P","B.4","62h","62h",62,"Coculture","Peat.7_X.BF_62h_P","Peat.7","Peat","X.BF","Media.BacteriaFungi","P",0.864098157,"AREA / TIC","IN","Leucine_1Bz",3108575.084,"Amino_Acids",2686114.00098052,6.49256136170677,6.42912444055389
"3672","28.11.23","47","47_X.X","45258_47_X.X_24h_Peat_B.4","45258_47_X.X_24h_Peat_B.4_Media_X.X_Media.Media_P","B.4","24h","24h",24,"Media","Peat.6_X.X_24h_P","Peat.6","Peat","X.X","Media.Media","P",5.363402544,"AREA / TIC","OUT","Leucine_1Bz",3466018.977,"Amino_Acids",18589654.9987941,6.53983093621512,7.26927132987355
"3673","28.11.23","47","47_X.X","45258_47_X.X_62h_Peat_B.4","45258_47_X.X_62h_Peat_B.4_Media_X.X_Media.Media_P","B.4","62h","62h",62,"Media","Peat.6_X.X_62h_P","Peat.6","Peat","X.X","Media.Media","P",8.739402858,"AREA / TIC","OUT","Leucine_1Bz",4796252.293,"Amino_Acids",41916380.9971332,6.68090201983463,7.62238377920413
"3674","28.11.23","48","48_X.X","45258_48_X.X_24h_Peat_B.4","45258_48_X.X_24h_Peat_B.4_Media_X.X_Media.Media_P","B.4","24h","24h",24,"Media","Peat.7_X.X_24h_P","Peat.7","Peat","X.X","Media.Media","P",4.604229435,"AREA / TIC","OUT","Leucine_1Bz",9453053.245,"Amino_Acids",43524026.0012513,6.97557210409535,7.63872906107564
"3675","28.11.23","48","48_X.X","45258_48_X.X_62h_Peat_B.4","45258_48_X.X_62h_Peat_B.4_Media_X.X_Media.Media_P","B.4","62h","62h",62,"Media","Peat.7_X.X_62h_P","Peat.7","Peat","X.X","Media.Media","P",6.056631024,"AREA / TIC","OUT","Leucine_1Bz",2958244.101,"Amino_Acids",17916992.9986816,6.4710340071671,7.25326512398348
"3676","28.11.23","49","49_F.B","45258_49_F.B_24h_Peat.A_B.1","45258_49_F.B_24h_Peat.A_B.1_Coculture_F.B_Fungi.Bacteria_PA","B.1","24h","24h",24,"Coculture","Peat.A.1_F.B_24h_PA","Peat.A.1","Peat.A","F.B","Fungi.Bacteria","PA",0.850504961,"AREA / TIC","IN","Leucine_1Bz",5668855.82,"Amino_Acids",4821389.99810372,6.7534954114142,6.68317226261222
"3677","28.11.23","49","49_F.B","45258_49_F.B_62h_Peat.A_B.1","45258_49_F.B_62h_Peat.A_B.1_Coculture_F.B_Fungi.Bacteria_PA","B.1","24h","62h",62,"Coculture","Peat.A.1_F.B_62h_PA","Peat.A.1","Peat.A","F.B","Fungi.Bacteria","PA",0.568041771,"AREA / TIC","IN","Leucine_1Bz",4843421.978,"Amino_Acids",2751265.99808344,6.68515230814077,6.43953258090776
"3678","28.11.23","50","50_F.B","45258_50_F.B_24h_Peat.A_B.1","45258_50_F.B_24h_Peat.A_B.1_Coculture_F.B_Fungi.Bacteria_PA","B.1","24h","24h",24,"Coculture","Peat.A.2_F.B_24h_PA","Peat.A.2","Peat.A","F.B","Fungi.Bacteria","PA",0.740924397,"AREA / TIC","IN","Leucine_1Bz",8978149.494,"Amino_Acids",6652130.00001781,6.9531868325068,6.82296072788042
"3679","28.11.23","50","50_F.B","45258_50_F.B_62h_Peat.A_B.1","45258_50_F.B_62h_Peat.A_B.1_Coculture_F.B_Fungi.Bacteria_PA","B.1","24h","62h",62,"Coculture","Peat.A.2_F.B_62h_PA","Peat.A.2","Peat.A","F.B","Fungi.Bacteria","PA",0.862253608,"AREA / TIC","IN","Leucine_1Bz",1839208.308,"Amino_Acids",1585863.99943658,6.26463092004374,6.20026594034175
"3680","28.11.23","51","51_B.F","45258_51_B.F_24h_Peat.A_B.1","45258_51_B.F_24h_Peat.A_B.1_Coculture_B.F_Bacteria.Fungi_PA","B.1","24h","24h",24,"Coculture","Peat.A.1_B.F_24h_PA","Peat.A.1","Peat.A","B.F","Bacteria.Fungi","PA",0.751690006,"AREA / TIC","IN","Leucine_1Bz",3566254.679,"Amino_Acids",2680718.00105504,6.55221235446886,6.42825113064564
"3681","28.11.23","51","51_B.F","45258_51_B.F_62h_Peat.A_B.1","45258_51_B.F_62h_Peat.A_B.1_Coculture_B.F_Bacteria.Fungi_PA","B.1","24h","62h",62,"Coculture","Peat.A.1_B.F_62h_PA","Peat.A.1","Peat.A","B.F","Bacteria.Fungi","PA",0.856252348,"AREA / TIC","IN","Leucine_1Bz",2940908.723,"Amino_Acids",2518159.99932243,6.46848154551605,6.40108332093279
"3682","28.11.23","52","52_B.F","45258_52_B.F_24h_Peat.A_B.1","45258_52_B.F_24h_Peat.A_B.1_Coculture_B.F_Bacteria.Fungi_PA","B.1","24h","24h",24,"Coculture","Peat.A.2_B.F_24h_PA","Peat.A.2","Peat.A","B.F","Bacteria.Fungi","PA",1.088963762,"AREA / TIC","IN","Leucine_1Bz",11246766.35,"Amino_Acids",12247320.994831,7.05102767282773,7.08804110058599
"3683","28.11.23","52","52_B.F","45258_52_B.F_62h_Peat.A_B.1","45258_52_B.F_62h_Peat.A_B.1_Coculture_B.F_Bacteria.Fungi_PA","B.1","24h","62h",62,"Coculture","Peat.A.2_B.F_62h_PA","Peat.A.2","Peat.A","B.F","Bacteria.Fungi","PA",0.591778904,"AREA / TIC","IN","Leucine_1Bz",6984791.058,"Amino_Acids",4133451.99697224,6.84415341922402,6.61631289839995
"3684","28.11.23","53","53_X.B","45258_53_X.B_24h_Peat.A_B.1","45258_53_X.B_24h_Peat.A_B.1_Single_X.B_Media.Bacteria_PA","B.1","24h","24h",24,"Single","Peat.A.1_X.B_24h_PA","Peat.A.1","Peat.A","X.B","Media.Bacteria","PA",0.673627567,"AREA / TIC","IN","Leucine_1Bz",2847861.479,"Amino_Acids",1918397.99925179,6.45451886123976,6.28293871281776
"3685","28.11.23","53","53_X.B","45258_53_X.B_62h_Peat.A_B.1","45258_53_X.B_62h_Peat.A_B.1_Single_X.B_Media.Bacteria_PA","B.1","62h","62h",62,"Single","Peat.A.1_X.B_62h_PA","Peat.A.1","Peat.A","X.B","Media.Bacteria","PA",0.516988346,"AREA / TIC","IN","Leucine_1Bz",4832546.069,"Amino_Acids",2498369.99918111,6.68417600288003,6.39765675617718
"3686","28.11.23","54","54_X.B","45258_54_X.B_24h_Peat.A_B.1","45258_54_X.B_24h_Peat.A_B.1_Single_X.B_Media.Bacteria_PA","B.1","24h","24h",24,"Single","Peat.A.2_X.B_24h_PA","Peat.A.2","Peat.A","X.B","Media.Bacteria","PA",0.696439069,"AREA / TIC","IN","Leucine_1Bz",11303501.42,"Amino_Acids",7872200.00538498,7.05321299320372,6.89609611948472
"3687","28.11.23","54","54_X.B","45258_54_X.B_62h_Peat.A_B.1","45258_54_X.B_62h_Peat.A_B.1_Single_X.B_Media.Bacteria_PA","B.1","62h","62h",62,"Single","Peat.A.2_X.B_62h_PA","Peat.A.2","Peat.A","X.B","Media.Bacteria","PA",0.495821879,"AREA / TIC","IN","Leucine_1Bz",6954277.629,"Amino_Acids",3448083.00109844,6.84225202461815,6.53757771146973
"3688","28.11.23","55","55_X.F","45258_55_X.F_24h_Peat.A_B.1","45258_55_X.F_24h_Peat.A_B.1_Single_X.F_Media.Fungi_PA","B.1","24h","24h",24,"Single","Peat.A.1_X.F_24h_PA","Peat.A.1","Peat.A","X.F","Media.Fungi","PA",1.747236306,"AREA / TIC","IN","Leucine_1Bz",3529562.647,"Amino_Acids",6166980.00113986,6.5477208946904,6.79007254005778
"3689","28.11.23","56","56_X.F","45258_56_X.F_62h_Peat.A_B.1","45258_56_X.F_62h_Peat.A_B.1_Single_X.F_Media.Fungi_PA","B.1","62h","62h",62,"Single","Peat.A.2_X.F_62h_PA","Peat.A.2","Peat.A","X.F","Media.Fungi","PA",0.672388778,"AREA / TIC","IN","Leucine_1Bz",9318870.573,"Amino_Acids",6265903.99691963,6.96936327998954,6.79698373655152
"3690","28.11.23","57","57_X.BF","45258_57_X.BF_24h_Peat.A_B.1","45258_57_X.BF_24h_Peat.A_B.1_Coculture_X.BF_Media.BacteriaFungi_PA","B.1","24h","24h",24,"Coculture","Peat.A.1_X.BF_24h_PA","Peat.A.1","Peat.A","X.BF","Media.BacteriaFungi","PA",0.684895287,"AREA / TIC","IN","Leucine_1Bz",3258016.285,"Amino_Acids",2231399.99856575,6.51295325077297,6.34857742846347
"3691","28.11.23","57","57_X.BF","45258_57_X.BF_62h_Peat.A_B.1","45258_57_X.BF_62h_Peat.A_B.1_Coculture_X.BF_Media.BacteriaFungi_PA","B.1","62h","62h",62,"Coculture","Peat.A.1_X.BF_62h_PA","Peat.A.1","Peat.A","X.BF","Media.BacteriaFungi","PA",0.458189519,"AREA / TIC","IN","Leucine_1Bz",5988046.177,"Amino_Acids",2743659.99758942,6.77728514075902,6.43833029132055
"3692","28.11.23","58","58_X.BF","45258_58_X.BF_24h_Peat.A_B.1","45258_58_X.BF_24h_Peat.A_B.1_Coculture_X.BF_Media.BacteriaFungi_PA","B.1","24h","24h",24,"Coculture","Peat.A.2_X.BF_24h_PA","Peat.A.2","Peat.A","X.BF","Media.BacteriaFungi","PA",0.880492969,"AREA / TIC","IN","Leucine_1Bz",11260045.62,"Amino_Acids",9914390.99902925,7.0515401500601,6.99626604240576
"3693","28.11.23","58","58_X.BF","45258_58_X.BF_62h_Peat.A_B.1","45258_58_X.BF_62h_Peat.A_B.1_Coculture_X.BF_Media.BacteriaFungi_PA","B.1","62h","62h",62,"Coculture","Peat.A.2_X.BF_62h_PA","Peat.A.2","Peat.A","X.BF","Media.BacteriaFungi","PA",0.459326011,"AREA / TIC","IN","Leucine_1Bz",7654356.425,"Amino_Acids",3515845.00346747,6.88390868127582,6.54602972088906
"3694","28.11.23","59","59_X.X","45258_59_X.X_24h_Peat.A_B.1","45258_59_X.X_24h_Peat.A_B.1_Media_X.X_Media.Media_PA","B.1","24h","24h",24,"Media","Peat.A.1_X.X_24h_PA","Peat.A.1","Peat.A","X.X","Media.Media","PA",2.915423964,"AREA / TIC","OUT","Leucine_1Bz",2523625.068,"Amino_Acids",7357436.99939833,6.40202483274568,6.8667265519907
"3695","28.11.23","59","59_X.X","45258_59_X.X_62h_Peat.A_B.1","45258_59_X.X_62h_Peat.A_B.1_Media_X.X_Media.Media_PA","B.1","62h","62h",62,"Media","Peat.A.1_X.X_62h_PA","Peat.A.1","Peat.A","X.X","Media.Media","PA",2.356968079,"AREA / TIC","OUT","Leucine_1Bz",6376613.301,"Amino_Acids",15029474.0025838,6.80459008072663,7.1769437815335
"3696","28.11.23","60","60_X.X","45258_60_X.X_24h_Peat.A_B.1","45258_60_X.X_24h_Peat.A_B.1_Media_X.X_Media.Media_PA","B.1","24h","24h",24,"Media","Peat.A.2_X.X_24h_PA","Peat.A.2","Peat.A","X.X","Media.Media","PA",2.609870678,"AREA / TIC","OUT","Leucine_1Bz",10764794.3,"Amino_Acids",28094720.9982715,7.03200573548524,7.4486247235812
"3697","28.11.23","60","60_X.X","45258_60_X.X_62h_Peat.A_B.1","45258_60_X.X_62h_Peat.A_B.1_Media_X.X_Media.Media_PA","B.1","62h","62h",62,"Media","Peat.A.2_X.X_62h_PA","Peat.A.2","Peat.A","X.X","Media.Media","PA",3.235662574,"AREA / TIC","OUT","Leucine_1Bz",11012537.99,"Amino_Acids",35632857.0189962,7.04188741961024,7.55185064519246
"3698","28.11.23","61","61_F.B","45258_61_F.B_24h_Peat.A_B.2","45258_61_F.B_24h_Peat.A_B.2_Coculture_F.B_Fungi.Bacteria_PA","B.2","24h","24h",24,"Coculture","Peat.A.2_F.B_24h_PA","Peat.A.2","Peat.A","F.B","Fungi.Bacteria","PA",0.803843546,"AREA / TIC","IN","Leucine_1Bz",7771165.211,"Amino_Acids",6246800.99976208,6.890486141937,6.79565767113222
"3699","28.11.23","61","61_F.B","45258_61_F.B_62h_Peat.A_B.2","45258_61_F.B_62h_Peat.A_B.2_Coculture_F.B_Fungi.Bacteria_PA","B.2","24h","62h",62,"Coculture","Peat.A.2_F.B_62h_PA","Peat.A.2","Peat.A","F.B","Fungi.Bacteria","PA",0.802728806,"AREA / TIC","IN","Leucine_1Bz",5395305.324,"Amino_Acids",4330967.00073996,6.73201602673466,6.6365848746901
"3700","28.11.23","63","63_B.F","45258_63_B.F_24h_Peat.A_B.2","45258_63_B.F_24h_Peat.A_B.2_Coculture_B.F_Bacteria.Fungi_PA","B.2","24h","24h",24,"Coculture","Peat.A.2_B.F_24h_PA","Peat.A.2","Peat.A","B.F","Bacteria.Fungi","PA",0.93350438,"AREA / TIC","IN","Leucine_1Bz",7198913.196,"Amino_Acids",6720216.9997058,6.85726693690263,6.82738329690103
"3701","28.11.23","63","63_B.F","45258_63_B.F_62h_Peat.A_B.2","45258_63_B.F_62h_Peat.A_B.2_Coculture_B.F_Bacteria.Fungi_PA","B.2","24h","62h",62,"Coculture","Peat.A.2_B.F_62h_PA","Peat.A.2","Peat.A","B.F","Bacteria.Fungi","PA",0.638460952,"AREA / TIC","IN","Leucine_1Bz",5479946.724,"Amino_Acids",3498732.00231432,6.73877633629727,6.5439106774433
"3702","28.11.23","64","64_B.F","45258_64_B.F_24h_Peat.A_B.2","45258_64_B.F_24h_Peat.A_B.2_Coculture_B.F_Bacteria.Fungi_PA","B.2","24h","24h",24,"Coculture","Peat.A.3_B.F_24h_PA","Peat.A.3","Peat.A","B.F","Bacteria.Fungi","PA",1.078043633,"AREA / TIC","IN","Leucine_1Bz",11290010.56,"Amino_Acids",12171124.0007108,7.05269434813822,7.08533068708508
"3703","28.11.23","64","64_B.F","45258_64_B.F_62h_Peat.A_B.2","45258_64_B.F_62h_Peat.A_B.2_Coculture_B.F_Bacteria.Fungi_PA","B.2","24h","62h",62,"Coculture","Peat.A.3_B.F_62h_PA","Peat.A.3","Peat.A","B.F","Bacteria.Fungi","PA",0.667949318,"AREA / TIC","IN","Leucine_1Bz",7715717.142,"Amino_Acids",5153708.00287981,6.88737629803869,6.71211980879571
"3704","28.11.23","65","65_X.B","45258_65_X.B_24h_Peat.A_B.2","45258_65_X.B_24h_Peat.A_B.2_Single_X.B_Media.Bacteria_PA","B.2","24h","24h",24,"Single","Peat.A.2_X.B_24h_PA","Peat.A.2","Peat.A","X.B","Media.Bacteria","PA",0.612969438,"AREA / TIC","IN","Leucine_1Bz",4606676.654,"Amino_Acids",2823751.9996501,6.66338772987547,6.45082655147572
"3705","28.11.23","65","65_X.B","45258_65_X.B_62h_Peat.A_B.2","45258_65_X.B_62h_Peat.A_B.2_Single_X.B_Media.Bacteria_PA","B.2","62h","62h",62,"Single","Peat.A.2_X.B_62h_PA","Peat.A.2","Peat.A","X.B","Media.Bacteria","PA",0.500554817,"AREA / TIC","IN","Leucine_1Bz",7269968.998,"Amino_Acids",3639018.00138956,6.86153255886093,6.560984203947
"3706","28.11.23","66","66_X.B","45258_66_X.B_24h_Peat.A_B.2","45258_66_X.B_24h_Peat.A_B.2_Single_X.B_Media.Bacteria_PA","B.2","24h","24h",24,"Single","Peat.A.3_X.B_24h_PA","Peat.A.3","Peat.A","X.B","Media.Bacteria","PA",0.75953975,"AREA / TIC","IN","Leucine_1Bz",8354559.454,"Amino_Acids",6345619.9990513,6.92192355396117,6.80247406126322
"3707","28.11.23","66","66_X.B","45258_66_X.B_62h_Peat.A_B.2","45258_66_X.B_62h_Peat.A_B.2_Single_X.B_Media.Bacteria_PA","B.2","62h","62h",62,"Single","Peat.A.3_X.B_62h_PA","Peat.A.3","Peat.A","X.B","Media.Bacteria","PA",0.529306853,"AREA / TIC","IN","Leucine_1Bz",7202563.087,"Amino_Acids",3812366.00111394,6.8574870709394,6.58119458783038
"3708","28.11.23","67","67_X.F","45258_67_X.F_24h_Peat.A_B.2","45258_67_X.F_24h_Peat.A_B.2_Single_X.F_Media.Fungi_PA","B.2","24h","24h",24,"Single","Peat.A.2_X.F_24h_PA","Peat.A.2","Peat.A","X.F","Media.Fungi","PA",2.02571494,"AREA / TIC","OUT","Leucine_1Bz",7112664.627,"Amino_Acids",14408230.9981234,6.85203233153251,7.15861066263811
"3709","28.11.23","67","67_X.F","45258_67_X.F_62h_Peat.A_B.2","45258_67_X.F_62h_Peat.A_B.2_Single_X.F_Media.Fungi_PA","B.2","62h","62h",62,"Single","Peat.A.2_X.F_62h_PA","Peat.A.2","Peat.A","X.F","Media.Fungi","PA",0.588634597,"AREA / TIC","IN","Leucine_1Bz",6012055.724,"Amino_Acids",3538903.99823828,6.77902299728306,6.54886878145614
"3710","28.11.23","68","68_X.F","45258_68_X.F_24h_Peat.A_B.2","45258_68_X.F_24h_Peat.A_B.2_Single_X.F_Media.Fungi_PA","B.2","24h","24h",24,"Single","Peat.A.3_X.F_24h_PA","Peat.A.3","Peat.A","X.F","Media.Fungi","PA",2.097551818,"AREA / TIC","OUT","Leucine_1Bz",3770231.054,"Amino_Acids",7908255.00159776,6.57636796622765,6.89808066468833
"3711","28.11.23","68","68_X.F","45258_68_X.F_62h_Peat.A_B.2","45258_68_X.F_62h_Peat.A_B.2_Single_X.F_Media.Fungi_PA","B.2","62h","62h",62,"Single","Peat.A.3_X.F_62h_PA","Peat.A.3","Peat.A","X.F","Media.Fungi","PA",0.82362846,"AREA / TIC","IN","Leucine_1Bz",8579064.881,"Amino_Acids",7065961.99617811,6.93343995228295,6.84917129728019
"3712","28.11.23","70","70_X.BF","45258_70_X.BF_24h_Peat.A_B.2","45258_70_X.BF_24h_Peat.A_B.2_Coculture_X.BF_Media.BacteriaFungi_PA","B.2","24h","24h",24,"Coculture","Peat.A.3_X.BF_24h_PA","Peat.A.3","Peat.A","X.BF","Media.BacteriaFungi","PA",0.731073204,"AREA / TIC","IN","Leucine_1Bz",7535895.138,"Amino_Acids",5509291.00354568,6.87713484661805,6.74109571263404
"3713","28.11.23","70","70_X.BF","45258_70_X.BF_62h_Peat.A_B.2","45258_70_X.BF_62h_Peat.A_B.2_Coculture_X.BF_Media.BacteriaFungi_PA","B.2","62h","62h",62,"Coculture","Peat.A.3_X.BF_62h_PA","Peat.A.3","Peat.A","X.BF","Media.BacteriaFungi","PA",0.445126129,"AREA / TIC","IN","Leucine_1Bz",7474760.035,"Amino_Acids",3327210.99958345,6.87359725490307,6.52208034311382
"3714","28.11.23","71","71_X.X","45258_71_X.X_24h_Peat.A_B.2","45258_71_X.X_24h_Peat.A_B.2_Media_X.X_Media.Media_PA","B.2","24h","24h",24,"Media","Peat.A.2_X.X_24h_PA","Peat.A.2","Peat.A","X.X","Media.Media","PA",2.364833091,"AREA / TIC","OUT","Leucine_1Bz",8871300.084,"Amino_Acids",20979143.9988343,6.94798727010601,7.32178776392584
"3715","28.11.23","71","71_X.X","45258_71_X.X_62h_Peat.A_B.2","45258_71_X.X_62h_Peat.A_B.2_Media_X.X_Media.Media_PA","B.2","62h","62h",62,"Media","Peat.A.2_X.X_62h_PA","Peat.A.2","Peat.A","X.X","Media.Media","PA",1.694204302,"AREA / TIC","IN","Leucine_1Bz",6315027.054,"Amino_Acids",10698946.0021332,6.80037521544206,7.02934099562876
"3716","28.11.23","72","72_X.X","45258_72_X.X_24h_Peat.A_B.2","45258_72_X.X_24h_Peat.A_B.2_Media_X.X_Media.Media_PA","B.2","24h","24h",24,"Media","Peat.A.3_X.X_24h_PA","Peat.A.3","Peat.A","X.X","Media.Media","PA",1.575924329,"AREA / TIC","IN","Leucine_1Bz",4057408.013,"Amino_Acids",6394168.00036625,6.60824868255881,6.80578404273853
"3717","28.11.23","72","72_X.X","45258_72_X.X_62h_Peat.A_B.2","45258_72_X.X_62h_Peat.A_B.2_Media_X.X_Media.Media_PA","B.2","62h","62h",62,"Media","Peat.A.3_X.X_62h_PA","Peat.A.3","Peat.A","X.X","Media.Media","PA",2.939688523,"AREA / TIC","OUT","Leucine_1Bz",10820423.24,"Amino_Acids",31808674.0126305,7.03424424849713,7.50254556533495
"3718","28.11.23","73","73_F.B","45258_73_F.B_24h_Peat.A_B.3","45258_73_F.B_24h_Peat.A_B.3_Coculture_F.B_Fungi.Bacteria_PA","B.3","24h","24h",24,"Coculture","Peat.A.4_F.B_24h_PA","Peat.A.4","Peat.A","F.B","Fungi.Bacteria","PA",0.626592295,"AREA / TIC","IN","Leucine_1Bz",8499260.271,"Amino_Acids",5325570.99900821,6.92938112874926,6.72636617895094
"3719","28.11.23","73","73_F.B","45258_73_F.B_62h_Peat.A_B.3","45258_73_F.B_62h_Peat.A_B.3_Coculture_F.B_Fungi.Bacteria_PA","B.3","24h","62h",62,"Coculture","Peat.A.4_F.B_62h_PA","Peat.A.4","Peat.A","F.B","Fungi.Bacteria","PA",0.942878686,"AREA / TIC","IN","Leucine_1Bz",5698231.47,"Amino_Acids",5372741.00095745,6.75574008690099,6.73019590541773
"3720","28.11.23","74","74_F.B","45258_74_F.B_62h_Peat.A_B.3","45258_74_F.B_62h_Peat.A_B.3_Coculture_F.B_Fungi.Bacteria_PA","B.3","24h","62h",62,"Coculture","Peat.A.5_F.B_62h_PA","Peat.A.5","Peat.A","F.B","Fungi.Bacteria","PA",1.078354501,"AREA / TIC","IN","Leucine_1Bz",8603136.532,"Amino_Acids",9277231.00199973,6.9346568152201,6.96741837061545
