"","Date","Numero_sample","BIO_SAMPLE_ID","BIO_SAMPLE_ID3","BIO_SAMPLE_ID4","Bio.rep","Time_point_WRONG","Time_point","Time_point2","Culture","all_bio_cat_factor","TREATMENT","TREATMENT2","ORGANISM","ORGANISM2","TREATMENT3","CORRECTION2","Units","Filtered","Metabolites","PEAK_AREA_TIC","Class","PEAK_AREA","PEAK_AREA_TIC_Log","PEAK_AREA_Log"
"609","08.12.23","31","31_X.F","45268_31_X.F_62h_Peat.A.B_B.3","45268_31_X.F_62h_Peat.A.B_B.3_Single_X.F_Media.Fungi_PAB","B.3","62h","62h",62,"Single","Peat3_X.F_62h_PAB","Peat3","Peat.A.B","X.F","Media.Fungi","PAB",1.192512487,"AREA / TIC","IN","alpha.ketoglutaric.acid",NA,"TCA_Glycolysis",NA,NA,NA
"610","08.12.23","32","32_X.F","45268_32_X.F_24h_Peat.A.B_B.3","45268_32_X.F_24h_Peat.A.B_B.3_Single_X.F_Media.Fungi_PAB","B.3","24h","24h",24,"Single","Peat3_X.F_24h_PAB","Peat3","Peat.A.B","X.F","Media.Fungi","PAB",1.073851234,"AREA / TIC","IN","alpha.ketoglutaric.acid",NA,"TCA_Glycolysis",NA,NA,NA
"611","08.12.23","32","32_X.F","45268_32_X.F_62h_Peat.A.B_B.3","45268_32_X.F_62h_Peat.A.B_B.3_Single_X.F_Media.Fungi_PAB","B.3","62h","62h",62,"Single","Peat3_X.F_62h_PAB","Peat3","Peat.A.B","X.F","Media.Fungi","PAB",1.356737271,"AREA / TIC","IN","alpha.ketoglutaric.acid",NA,"TCA_Glycolysis",NA,NA,NA
"612","08.12.23","33","33_X.BF","45268_33_X.BF_24h_Peat.A.B_B.3","45268_33_X.BF_24h_Peat.A.B_B.3_Coculture_X.BF_Media.BacteriaFungi_PAB","B.3","24h","24h",24,"Coculture","Peat3_X.BF_24h_PAB","Peat3","Peat.A.B","X.BF","Media.BacteriaFungi","PAB",0.923616874,"AREA / TIC","IN","alpha.ketoglutaric.acid",NA,"TCA_Glycolysis",NA,NA,NA
"613","08.12.23","33","33_X.BF","45268_33_X.BF_62h_Peat.A.B_B.3","45268_33_X.BF_62h_Peat.A.B_B.3_Coculture_X.BF_Media.BacteriaFungi_PAB","B.3","62h","62h",62,"Coculture","Peat3_X.BF_62h_PAB","Peat3","Peat.A.B","X.BF","Media.BacteriaFungi","PAB",0.931843192,"AREA / TIC","IN","alpha.ketoglutaric.acid",NA,"TCA_Glycolysis",NA,NA,NA
"614","08.12.23","34","34_X.BF","45268_34_X.BF_24h_Peat.A.B_B.3","45268_34_X.BF_24h_Peat.A.B_B.3_Coculture_X.BF_Media.BacteriaFungi_PAB","B.3","24h","24h",24,"Coculture","Peat3_X.BF_24h_PAB","Peat3","Peat.A.B","X.BF","Media.BacteriaFungi","PAB",1.036863365,"AREA / TIC","IN","alpha.ketoglutaric.acid",NA,"TCA_Glycolysis",NA,NA,NA
"615","08.12.23","34","34_X.BF","45268_34_X.BF_62h_Peat.A.B_B.3","45268_34_X.BF_62h_Peat.A.B_B.3_Coculture_X.BF_Media.BacteriaFungi_PAB","B.3","62h","62h",62,"Coculture","Peat3_X.BF_62h_PAB","Peat3","Peat.A.B","X.BF","Media.BacteriaFungi","PAB",1.134820627,"AREA / TIC","IN","alpha.ketoglutaric.acid",NA,"TCA_Glycolysis",NA,NA,NA
"616","08.12.23","35","35_X.X","45268_35_X.X_24h_Peat.A.B_B.3","45268_35_X.X_24h_Peat.A.B_B.3_Media_X.X_Media.Media_PAB","B.3","24h","24h",24,"Media","Peat3_X.X_24h_PAB","Peat3","Peat.A.B","X.X","Media.Media","PAB",1.062386271,"AREA / TIC","IN","alpha.ketoglutaric.acid",NA,"TCA_Glycolysis",NA,NA,NA
"617","08.12.23","35","35_X.X","45268_35_X.X_62h_Peat.A.B_B.3","45268_35_X.X_62h_Peat.A.B_B.3_Media_X.X_Media.Media_PAB","B.3","62h","62h",62,"Media","Peat3_X.X_62h_PAB","Peat3","Peat.A.B","X.X","Media.Media","PAB",1.041271263,"AREA / TIC","IN","alpha.ketoglutaric.acid",NA,"TCA_Glycolysis",NA,NA,NA
"618","08.12.23","36","36_X.X","45268_36_X.X_24h_Peat.A.B_B.3","45268_36_X.X_24h_Peat.A.B_B.3_Media_X.X_Media.Media_PAB","B.3","24h","24h",24,"Media","Peat3_X.X_24h_PAB","Peat3","Peat.A.B","X.X","Media.Media","PAB",1.143839405,"AREA / TIC","IN","alpha.ketoglutaric.acid",NA,"TCA_Glycolysis",NA,NA,NA
"619","08.12.23","36","36_X.X","45268_36_X.X_62h_Peat.A.B_B.3","45268_36_X.X_62h_Peat.A.B_B.3_Media_X.X_Media.Media_PAB","B.3","62h","62h",62,"Media","Peat3_X.X_62h_PAB","Peat3","Peat.A.B","X.X","Media.Media","PAB",1.135789375,"AREA / TIC","IN","alpha.ketoglutaric.acid",NA,"TCA_Glycolysis",NA,NA,NA
"620","08.12.23","37","37_F.B","45268_37_F.B_24h_Peat.A.B_B.4","45268_37_F.B_24h_Peat.A.B_B.4_Coculture_F.B_Fungi.Bacteria_PAB","B.4","24h","24h",24,"Coculture","Peat4_F.B_24h_PAB","Peat4","Peat.A.B","F.B","Fungi.Bacteria","PAB",0.984798167,"AREA / TIC","IN","alpha.ketoglutaric.acid",NA,"TCA_Glycolysis",NA,NA,NA
"621","08.12.23","37","37_F.B","45268_37_F.B_62h_Peat.A.B_B.4","45268_37_F.B_62h_Peat.A.B_B.4_Coculture_F.B_Fungi.Bacteria_PAB","B.4","62h","62h",62,"Coculture","Peat4_F.B_62h_PAB","Peat4","Peat.A.B","F.B","Fungi.Bacteria","PAB",0.945949492,"AREA / TIC","IN","alpha.ketoglutaric.acid",NA,"TCA_Glycolysis",NA,NA,NA
"622","08.12.23","39","39_B.F","45268_39_B.F_24h_Peat.A.B_B.4","45268_39_B.F_24h_Peat.A.B_B.4_Coculture_B.F_Bacteria.Fungi_PAB","B.4","24h","24h",24,"Coculture","Peat4_B.F_24h_PAB","Peat4","Peat.A.B","B.F","Bacteria.Fungi","PAB",0.934491763,"AREA / TIC","IN","alpha.ketoglutaric.acid",NA,"TCA_Glycolysis",NA,NA,NA
"623","08.12.23","39","39_B.F","45268_39_B.F_62h_Peat.A.B_B.4","45268_39_B.F_62h_Peat.A.B_B.4_Coculture_B.F_Bacteria.Fungi_PAB","B.4","62h","62h",62,"Coculture","Peat4_B.F_62h_PAB","Peat4","Peat.A.B","B.F","Bacteria.Fungi","PAB",1.044324984,"AREA / TIC","IN","alpha.ketoglutaric.acid",NA,"TCA_Glycolysis",NA,NA,NA
"624","08.12.23","40","40_","45268_40__62h_Peat.A.B_B.4","45268_40__62h_Peat.A.B_B.4_Coculture___","B.4","","62h",62,"Coculture","__62h_","","Peat.A.B","","","",NA,"AREA / TIC",NA,"alpha.ketoglutaric.acid",NA,"TCA_Glycolysis",NA,NA,NA
"625","08.12.23","40","40_B.F","45268_40_B.F_24h_Peat.A.B_B.4","45268_40_B.F_24h_Peat.A.B_B.4_Coculture_B.F_Bacteria.Fungi_PAB","B.4","24h","24h",24,"Coculture","Peat4_B.F_24h_PAB","Peat4","Peat.A.B","B.F","Bacteria.Fungi","PAB",1.003635315,"AREA / TIC","IN","alpha.ketoglutaric.acid",NA,"TCA_Glycolysis",NA,NA,NA
"626","08.12.23","41","41_X.B","45268_41_X.B_24h_Peat.A.B_B.4","45268_41_X.B_24h_Peat.A.B_B.4_Single_X.B_Media.Bacteria_PAB","B.4","24h","24h",24,"Single","Peat4_X.B_24h_PAB","Peat4","Peat.A.B","X.B","Media.Bacteria","PAB",0.900709134,"AREA / TIC","IN","alpha.ketoglutaric.acid",NA,"TCA_Glycolysis",NA,NA,NA
"627","08.12.23","41","41_X.B","45268_41_X.B_62h_Peat.A.B_B.4","45268_41_X.B_62h_Peat.A.B_B.4_Single_X.B_Media.Bacteria_PAB","B.4","62h","62h",62,"Single","Peat4_X.B_62h_PAB","Peat4","Peat.A.B","X.B","Media.Bacteria","PAB",0.926414878,"AREA / TIC","IN","alpha.ketoglutaric.acid",NA,"TCA_Glycolysis",NA,NA,NA
"628","08.12.23","42","42_X.B","45268_42_X.B_24h_Peat.A.B_B.4","45268_42_X.B_24h_Peat.A.B_B.4_Single_X.B_Media.Bacteria_PAB","B.4","24h","24h",24,"Single","Peat4_X.B_24h_PAB","Peat4","Peat.A.B","X.B","Media.Bacteria","PAB",0.969623321,"AREA / TIC","IN","alpha.ketoglutaric.acid",NA,"TCA_Glycolysis",NA,NA,NA
"629","08.12.23","42","42_X.B","45268_42_X.B_62h_Peat.A.B_B.4","45268_42_X.B_62h_Peat.A.B_B.4_Single_X.B_Media.Bacteria_PAB","B.4","62h","62h",62,"Single","Peat4_X.B_62h_PAB","Peat4","Peat.A.B","X.B","Media.Bacteria","PAB",0.897803086,"AREA / TIC","IN","alpha.ketoglutaric.acid",NA,"TCA_Glycolysis",NA,NA,NA
"630","08.12.23","43","43_X.F","45268_43_X.F_24h_Peat.A.B_B.4","45268_43_X.F_24h_Peat.A.B_B.4_Single_X.F_Media.Fungi_PAB","B.4","24h","24h",24,"Single","Peat4_X.F_24h_PAB","Peat4","Peat.A.B","X.F","Media.Fungi","PAB",1.077634991,"AREA / TIC","IN","alpha.ketoglutaric.acid",NA,"TCA_Glycolysis",NA,NA,NA
"631","08.12.23","43","43_X.F","45268_43_X.F_62h_Peat.A.B_B.4","45268_43_X.F_62h_Peat.A.B_B.4_Single_X.F_Media.Fungi_PAB","B.4","62h","62h",62,"Single","Peat4_X.F_62h_PAB","Peat4","Peat.A.B","X.F","Media.Fungi","PAB",1.197773731,"AREA / TIC","IN","alpha.ketoglutaric.acid",NA,"TCA_Glycolysis",NA,NA,NA
"632","08.12.23","44","44_X.F","45268_44_X.F_24h_Peat.A.B_B.4","45268_44_X.F_24h_Peat.A.B_B.4_Single_X.F_Media.Fungi_PAB","B.4","24h","24h",24,"Single","Peat4_X.F_24h_PAB","Peat4","Peat.A.B","X.F","Media.Fungi","PAB",1.029801072,"AREA / TIC","IN","alpha.ketoglutaric.acid",NA,"TCA_Glycolysis",NA,NA,NA
"633","08.12.23","44","44_X.F","45268_44_X.F_62h_Peat.A.B_B.4","45268_44_X.F_62h_Peat.A.B_B.4_Single_X.F_Media.Fungi_PAB","B.4","62h","62h",62,"Single","Peat4_X.F_62h_PAB","Peat4","Peat.A.B","X.F","Media.Fungi","PAB",1.302490562,"AREA / TIC","IN","alpha.ketoglutaric.acid",NA,"TCA_Glycolysis",NA,NA,NA
"634","08.12.23","45","45_X.BF","45268_45_X.BF_24h_Peat.A.B_B.4","45268_45_X.BF_24h_Peat.A.B_B.4_Coculture_X.BF_Media.BacteriaFungi_PAB","B.4","24h","24h",24,"Coculture","Peat4_X.BF_24h_PAB","Peat4","Peat.A.B","X.BF","Media.BacteriaFungi","PAB",0.919475344,"AREA / TIC","IN","alpha.ketoglutaric.acid",NA,"TCA_Glycolysis",NA,NA,NA
"635","08.12.23","45","45_X.BF","45268_45_X.BF_62h_Peat.A.B_B.4","45268_45_X.BF_62h_Peat.A.B_B.4_Coculture_X.BF_Media.BacteriaFungi_PAB","B.4","62h","62h",62,"Coculture","Peat4_X.BF_62h_PAB","Peat4","Peat.A.B","X.BF","Media.BacteriaFungi","PAB",0.946193126,"AREA / TIC","IN","alpha.ketoglutaric.acid",NA,"TCA_Glycolysis",NA,NA,NA
"636","08.12.23","46","46_X.BF","45268_46_X.BF_24h_Peat.A.B_B.4","45268_46_X.BF_24h_Peat.A.B_B.4_Coculture_X.BF_Media.BacteriaFungi_PAB","B.4","24h","24h",24,"Coculture","Peat4_X.BF_24h_PAB","Peat4","Peat.A.B","X.BF","Media.BacteriaFungi","PAB",0.933515016,"AREA / TIC","IN","alpha.ketoglutaric.acid",NA,"TCA_Glycolysis",NA,NA,NA
"637","08.12.23","46","46_X.BF","45268_46_X.BF_62h_Peat.A.B_B.4","45268_46_X.BF_62h_Peat.A.B_B.4_Coculture_X.BF_Media.BacteriaFungi_PAB","B.4","62h","62h",62,"Coculture","Peat4_X.BF_62h_PAB","Peat4","Peat.A.B","X.BF","Media.BacteriaFungi","PAB",0.891206705,"AREA / TIC","IN","alpha.ketoglutaric.acid",NA,"TCA_Glycolysis",NA,NA,NA
"638","08.12.23","47","47_X.X","45268_47_X.X_24h_Peat.A.B_B.4","45268_47_X.X_24h_Peat.A.B_B.4_Media_X.X_Media.Media_PAB","B.4","24h","24h",24,"Media","Peat4_X.X_24h_PAB","Peat4","Peat.A.B","X.X","Media.Media","PAB",0.965223246,"AREA / TIC","IN","alpha.ketoglutaric.acid",NA,"TCA_Glycolysis",NA,NA,NA
"639","08.12.23","47","47_X.X","45268_47_X.X_62h_Peat.A.B_B.4","45268_47_X.X_62h_Peat.A.B_B.4_Media_X.X_Media.Media_PAB","B.4","62h","62h",62,"Media","Peat4_X.X_62h_PAB","Peat4","Peat.A.B","X.X","Media.Media","PAB",1.0667894,"AREA / TIC","IN","alpha.ketoglutaric.acid",NA,"TCA_Glycolysis",NA,NA,NA
"640","08.12.23","48","48_X.X","45268_48_X.X_24h_Peat.A.B_B.4","45268_48_X.X_24h_Peat.A.B_B.4_Media_X.X_Media.Media_PAB","B.4","24h","24h",24,"Media","Peat4_X.X_24h_PAB","Peat4","Peat.A.B","X.X","Media.Media","PAB",1.134133827,"AREA / TIC","IN","alpha.ketoglutaric.acid",NA,"TCA_Glycolysis",NA,NA,NA
"641","08.12.23","48","48_X.X","45268_48_X.X_62h_Peat.A.B_B.4","45268_48_X.X_62h_Peat.A.B_B.4_Media_X.X_Media.Media_PAB","B.4","62h","62h",62,"Media","Peat4_X.X_62h_PAB","Peat4","Peat.A.B","X.X","Media.Media","PAB",0.877880443,"AREA / TIC","IN","alpha.ketoglutaric.acid",NA,"TCA_Glycolysis",NA,NA,NA
"642","08.12.23","49","49_F.B","45268_49_F.B_24h_Peat.A.BF_B.1","45268_49_F.B_24h_Peat.A.BF_B.1_Coculture_F.B_Fungi.Bacteria_PABF","B.1","24h","24h",24,"Coculture","Peat.Plant1_F.B_24h_PABF","Peat.Plant1","Peat.A.BF","F.B","Fungi.Bacteria","PABF",0.92737295,"AREA / TIC","IN","alpha.ketoglutaric.acid",NA,"TCA_Glycolysis",NA,NA,NA
"643","08.12.23","49","49_F.B","45268_49_F.B_62h_Peat.A.BF_B.1","45268_49_F.B_62h_Peat.A.BF_B.1_Coculture_F.B_Fungi.Bacteria_PABF","B.1","62h","62h",62,"Coculture","Peat.Plant1_F.B_62h_PABF","Peat.Plant1","Peat.A.BF","F.B","Fungi.Bacteria","PABF",0.991179104,"AREA / TIC","IN","alpha.ketoglutaric.acid",NA,"TCA_Glycolysis",NA,NA,NA
"644","08.12.23","50","50_F.B","45268_50_F.B_24h_Peat.A.BF_B.1","45268_50_F.B_24h_Peat.A.BF_B.1_Coculture_F.B_Fungi.Bacteria_PABF","B.1","24h","24h",24,"Coculture","Peat.Plant1_F.B_24h_PABF","Peat.Plant1","Peat.A.BF","F.B","Fungi.Bacteria","PABF",1.172896785,"AREA / TIC","IN","alpha.ketoglutaric.acid",NA,"TCA_Glycolysis",NA,NA,NA
"645","08.12.23","50","50_F.B","45268_50_F.B_62h_Peat.A.BF_B.1","45268_50_F.B_62h_Peat.A.BF_B.1_Coculture_F.B_Fungi.Bacteria_PABF","B.1","62h","62h",62,"Coculture","Peat.Plant1_F.B_62h_PABF","Peat.Plant1","Peat.A.BF","F.B","Fungi.Bacteria","PABF",1.339744031,"AREA / TIC","IN","alpha.ketoglutaric.acid",NA,"TCA_Glycolysis",NA,NA,NA
"646","08.12.23","51","51_B.F","45268_51_B.F_24h_Peat.A.BF_B.1","45268_51_B.F_24h_Peat.A.BF_B.1_Coculture_B.F_Bacteria.Fungi_PABF","B.1","24h","24h",24,"Coculture","Peat.Plant1_B.F_24h_PABF","Peat.Plant1","Peat.A.BF","B.F","Bacteria.Fungi","PABF",1.035060207,"AREA / TIC","IN","alpha.ketoglutaric.acid",NA,"TCA_Glycolysis",NA,NA,NA
"647","08.12.23","51","51_B.F","45268_51_B.F_62h_Peat.A.BF_B.1","45268_51_B.F_62h_Peat.A.BF_B.1_Coculture_B.F_Bacteria.Fungi_PABF","B.1","62h","62h",62,"Coculture","Peat.Plant1_B.F_62h_PABF","Peat.Plant1","Peat.A.BF","B.F","Bacteria.Fungi","PABF",1.229180543,"AREA / TIC","IN","alpha.ketoglutaric.acid",NA,"TCA_Glycolysis",NA,NA,NA
"648","08.12.23","52","52_B.F","45268_52_B.F_24h_Peat.A.BF_B.1","45268_52_B.F_24h_Peat.A.BF_B.1_Coculture_B.F_Bacteria.Fungi_PABF","B.1","24h","24h",24,"Coculture","Peat.Plant1_B.F_24h_PABF","Peat.Plant1","Peat.A.BF","B.F","Bacteria.Fungi","PABF",0.968568032,"AREA / TIC","IN","alpha.ketoglutaric.acid",NA,"TCA_Glycolysis",NA,NA,NA
"649","08.12.23","52","52_B.F","45268_52_B.F_62h_Peat.A.BF_B.1","45268_52_B.F_62h_Peat.A.BF_B.1_Coculture_B.F_Bacteria.Fungi_PABF","B.1","62h","62h",62,"Coculture","Peat.Plant1_B.F_62h_PABF","Peat.Plant1","Peat.A.BF","B.F","Bacteria.Fungi","PABF",0.818823847,"AREA / TIC","IN","alpha.ketoglutaric.acid",NA,"TCA_Glycolysis",NA,NA,NA
"650","08.12.23","53","53_X.B","45268_53_X.B_24h_Peat.A.BF_B.1","45268_53_X.B_24h_Peat.A.BF_B.1_Single_X.B_Media.Bacteria_PABF","B.1","24h","24h",24,"Single","Peat.Plant1_X.B_24h_PABF","Peat.Plant1","Peat.A.BF","X.B","Media.Bacteria","PABF",0.799497337,"AREA / TIC","IN","alpha.ketoglutaric.acid",NA,"TCA_Glycolysis",NA,NA,NA
"651","08.12.23","53","53_X.B","45268_53_X.B_62h_Peat.A.BF_B.1","45268_53_X.B_62h_Peat.A.BF_B.1_Single_X.B_Media.Bacteria_PABF","B.1","62h","62h",62,"Single","Peat.Plant1_X.B_62h_PABF","Peat.Plant1","Peat.A.BF","X.B","Media.Bacteria","PABF",0.953633749,"AREA / TIC","IN","alpha.ketoglutaric.acid",NA,"TCA_Glycolysis",NA,NA,NA
"652","08.12.23","54","54_X.B","45268_54_X.B_24h_Peat.A.BF_B.1","45268_54_X.B_24h_Peat.A.BF_B.1_Single_X.B_Media.Bacteria_PABF","B.1","24h","24h",24,"Single","Peat.Plant1_X.B_24h_PABF","Peat.Plant1","Peat.A.BF","X.B","Media.Bacteria","PABF",0.921700508,"AREA / TIC","IN","alpha.ketoglutaric.acid",NA,"TCA_Glycolysis",NA,NA,NA
"653","08.12.23","54","54_X.B","45268_54_X.B_62h_Peat.A.BF_B.1","45268_54_X.B_62h_Peat.A.BF_B.1_Single_X.B_Media.Bacteria_PABF","B.1","62h","62h",62,"Single","Peat.Plant1_X.B_62h_PABF","Peat.Plant1","Peat.A.BF","X.B","Media.Bacteria","PABF",0.909194521,"AREA / TIC","IN","alpha.ketoglutaric.acid",NA,"TCA_Glycolysis",NA,NA,NA
"654","08.12.23","55","55_X.F","45268_55_X.F_24h_Peat.A.BF_B.1","45268_55_X.F_24h_Peat.A.BF_B.1_Single_X.F_Media.Fungi_PABF","B.1","24h","24h",24,"Single","Peat.Plant1_X.F_24h_PABF","Peat.Plant1","Peat.A.BF","X.F","Media.Fungi","PABF",0.864860103,"AREA / TIC","IN","alpha.ketoglutaric.acid",NA,"TCA_Glycolysis",NA,NA,NA
"655","08.12.23","55","55_X.F","45268_55_X.F_62h_Peat.A.BF_B.1","45268_55_X.F_62h_Peat.A.BF_B.1_Single_X.F_Media.Fungi_PABF","B.1","62h","62h",62,"Single","Peat.Plant1_X.F_62h_PABF","Peat.Plant1","Peat.A.BF","X.F","Media.Fungi","PABF",0.986779955,"AREA / TIC","IN","alpha.ketoglutaric.acid",NA,"TCA_Glycolysis",NA,NA,NA
"656","08.12.23","56","56_X.F","45268_56_X.F_24h_Peat.A.BF_B.1","45268_56_X.F_24h_Peat.A.BF_B.1_Single_X.F_Media.Fungi_PABF","B.1","24h","24h",24,"Single","Peat.Plant1_X.F_24h_PABF","Peat.Plant1","Peat.A.BF","X.F","Media.Fungi","PABF",1.088825335,"AREA / TIC","IN","alpha.ketoglutaric.acid",NA,"TCA_Glycolysis",NA,NA,NA
"657","08.12.23","56","56_X.F","45268_56_X.F_62h_Peat.A.BF_B.1","45268_56_X.F_62h_Peat.A.BF_B.1_Single_X.F_Media.Fungi_PABF","B.1","62h","62h",62,"Single","Peat.Plant1_X.F_62h_PABF","Peat.Plant1","Peat.A.BF","X.F","Media.Fungi","PABF",0.894308764,"AREA / TIC","IN","alpha.ketoglutaric.acid",NA,"TCA_Glycolysis",NA,NA,NA
"658","08.12.23","58","58_X.BF","45268_58_X.BF_24h_Peat.A.BF_B.1","45268_58_X.BF_24h_Peat.A.BF_B.1_Coculture_X.BF_Media.BacteriaFungi_PABF","B.1","24h","24h",24,"Coculture","Peat.Plant1_X.BF_24h_PABF","Peat.Plant1","Peat.A.BF","X.BF","Media.BacteriaFungi","PABF",0.911847479,"AREA / TIC","IN","alpha.ketoglutaric.acid",NA,"TCA_Glycolysis",NA,NA,NA
"659","08.12.23","58","58_X.BF","45268_58_X.BF_62h_Peat.A.BF_B.1","45268_58_X.BF_62h_Peat.A.BF_B.1_Coculture_X.BF_Media.BacteriaFungi_PABF","B.1","62h","62h",62,"Coculture","Peat.Plant1_X.BF_62h_PABF","Peat.Plant1","Peat.A.BF","X.BF","Media.BacteriaFungi","PABF",0.944358048,"AREA / TIC","IN","alpha.ketoglutaric.acid",NA,"TCA_Glycolysis",NA,NA,NA
"660","08.12.23","59","59_X.X","45268_59_X.X_24h_Peat.A.BF_B.1","45268_59_X.X_24h_Peat.A.BF_B.1_Media_X.X_Media.Media_PABF","B.1","24h","24h",24,"Media","Peat.Plant1_X.X_24h_PABF","Peat.Plant1","Peat.A.BF","X.X","Media.Media","PABF",1.149796269,"AREA / TIC","IN","alpha.ketoglutaric.acid",NA,"TCA_Glycolysis",NA,NA,NA
"661","08.12.23","59","59_X.X","45268_59_X.X_62h_Peat.A.BF_B.1","45268_59_X.X_62h_Peat.A.BF_B.1_Media_X.X_Media.Media_PABF","B.1","62h","62h",62,"Media","Peat.Plant1_X.X_62h_PABF","Peat.Plant1","Peat.A.BF","X.X","Media.Media","PABF",0.927746833,"AREA / TIC","IN","alpha.ketoglutaric.acid",NA,"TCA_Glycolysis",NA,NA,NA
"662","08.12.23","60","60_X.X","45268_60_X.X_24h_Peat.A.BF_B.1","45268_60_X.X_24h_Peat.A.BF_B.1_Media_X.X_Media.Media_PABF","B.1","24h","24h",24,"Media","Peat.Plant1_X.X_24h_PABF","Peat.Plant1","Peat.A.BF","X.X","Media.Media","PABF",1.044957836,"AREA / TIC","IN","alpha.ketoglutaric.acid",NA,"TCA_Glycolysis",NA,NA,NA
"663","08.12.23","60","60_X.X","45268_60_X.X_62h_Peat.A.BF_B.1","45268_60_X.X_62h_Peat.A.BF_B.1_Media_X.X_Media.Media_PABF","B.1","62h","62h",62,"Media","Peat.Plant1_X.X_62h_PABF","Peat.Plant1","Peat.A.BF","X.X","Media.Media","PABF",1.037517769,"AREA / TIC","IN","alpha.ketoglutaric.acid",NA,"TCA_Glycolysis",NA,NA,NA
"664","08.12.23","61","61_F.B","45268_61_F.B_24h_Peat.A.BF_B.2","45268_61_F.B_24h_Peat.A.BF_B.2_Coculture_F.B_Fungi.Bacteria_PABF","B.2","24h","24h",24,"Coculture","Peat.Plant2_F.B_24h_PABF","Peat.Plant2","Peat.A.BF","F.B","Fungi.Bacteria","PABF",1.019322776,"AREA / TIC","IN","alpha.ketoglutaric.acid",NA,"TCA_Glycolysis",NA,NA,NA
"665","08.12.23","61","61_F.B","45268_61_F.B_62h_Peat.A.BF_B.2","45268_61_F.B_62h_Peat.A.BF_B.2_Coculture_F.B_Fungi.Bacteria_PABF","B.2","62h","62h",62,"Coculture","Peat.Plant2_F.B_62h_PABF","Peat.Plant2","Peat.A.BF","F.B","Fungi.Bacteria","PABF",0.898247827,"AREA / TIC","IN","alpha.ketoglutaric.acid",NA,"TCA_Glycolysis",NA,NA,NA
"666","08.12.23","62","62_F.B","45268_62_F.B_24h_Peat.A.BF_B.2","45268_62_F.B_24h_Peat.A.BF_B.2_Coculture_F.B_Fungi.Bacteria_PABF","B.2","24h","24h",24,"Coculture","Peat.Plant2_F.B_24h_PABF","Peat.Plant2","Peat.A.BF","F.B","Fungi.Bacteria","PABF",0.878143998,"AREA / TIC","IN","alpha.ketoglutaric.acid",NA,"TCA_Glycolysis",NA,NA,NA
"667","08.12.23","62","62_F.B","45268_62_F.B_62h_Peat.A.BF_B.2","45268_62_F.B_62h_Peat.A.BF_B.2_Coculture_F.B_Fungi.Bacteria_PABF","B.2","62h","62h",62,"Coculture","Peat.Plant2_F.B_62h_PABF","Peat.Plant2","Peat.A.BF","F.B","Fungi.Bacteria","PABF",1.096456535,"AREA / TIC","IN","alpha.ketoglutaric.acid",NA,"TCA_Glycolysis",NA,NA,NA
"668","08.12.23","63","63_B.F","45268_63_B.F_24h_Peat.A.BF_B.2","45268_63_B.F_24h_Peat.A.BF_B.2_Coculture_B.F_Bacteria.Fungi_PABF","B.2","24h","24h",24,"Coculture","Peat.Plant2_B.F_24h_PABF","Peat.Plant2","Peat.A.BF","B.F","Bacteria.Fungi","PABF",1.067217251,"AREA / TIC","IN","alpha.ketoglutaric.acid",NA,"TCA_Glycolysis",NA,NA,NA
"669","08.12.23","63","63_B.F","45268_63_B.F_62h_Peat.A.BF_B.2","45268_63_B.F_62h_Peat.A.BF_B.2_Coculture_B.F_Bacteria.Fungi_PABF","B.2","62h","62h",62,"Coculture","Peat.Plant2_B.F_62h_PABF","Peat.Plant2","Peat.A.BF","B.F","Bacteria.Fungi","PABF",1.019648386,"AREA / TIC","IN","alpha.ketoglutaric.acid",NA,"TCA_Glycolysis",NA,NA,NA
"670","08.12.23","64","64_B.F","45268_64_B.F_24h_Peat.A.BF_B.2","45268_64_B.F_24h_Peat.A.BF_B.2_Coculture_B.F_Bacteria.Fungi_PABF","B.2","24h","24h",24,"Coculture","Peat.Plant2_B.F_24h_PABF","Peat.Plant2","Peat.A.BF","B.F","Bacteria.Fungi","PABF",0.847864991,"AREA / TIC","IN","alpha.ketoglutaric.acid",NA,"TCA_Glycolysis",NA,NA,NA
"671","08.12.23","64","64_B.F","45268_64_B.F_62h_Peat.A.BF_B.2","45268_64_B.F_62h_Peat.A.BF_B.2_Coculture_B.F_Bacteria.Fungi_PABF","B.2","62h","62h",62,"Coculture","Peat.Plant2_B.F_62h_PABF","Peat.Plant2","Peat.A.BF","B.F","Bacteria.Fungi","PABF",1.044602656,"AREA / TIC","IN","alpha.ketoglutaric.acid",NA,"TCA_Glycolysis",NA,NA,NA
"672","08.12.23","65","65_X.B","45268_65_X.B_24h_Peat.A.BF_B.2","45268_65_X.B_24h_Peat.A.BF_B.2_Single_X.B_Media.Bacteria_PABF","B.2","24h","24h",24,"Single","Peat.Plant2_X.B_24h_PABF","Peat.Plant2","Peat.A.BF","X.B","Media.Bacteria","PABF",1.022315644,"AREA / TIC","IN","alpha.ketoglutaric.acid",NA,"TCA_Glycolysis",NA,NA,NA
