Date	Numero_sample	BIO_SAMPLE_ID	BIO_SAMPLE_ID3	BIO_SAMPLE_ID4	Bio.rep	Time_point_WRONG	Time_point	Time_point2	Culture	all_bio_cat_factor	TREATMENT	TREATMENT2	ORGANISM	ORGANISM2	TREATMENT3	CORRECTION2	2-phosphoglyceric acid (2PG) and (3PG)	alpha-ketoglutaric acid	cis-aconitic acid	citric acid	fumaric acid	gluconic acid	glyceric acid	glycerol 3-phosphate	Hexose	isocitric acid	lactic acid	malic acid	maltose_sucrose	mannitol_sorbitol	pyruvic acid	succinic acid	Units
28.11.23	49	49_F.B	45258_49_F.B_24h_Peat.A_B.1	45258_49_F.B_24h_Peat.A_B.1_Coculture_F.B_Fungi.Bacteria_PA	B.1	24h	24h	24	Coculture	Peat.B1_F.B_24h_PA	Peat.B1	Peat.A	F.B	Fungi.Bacteria	PA	1.664263791	93861.92314		806667.1927	4538345.449		153386135.9	17582886.3	561499.9288	62011934.99	19806690.61	8324822.71	15013961.21	1346780.488	121367.779	4729224.444	2142536.55	AREA / TIC
28.11.23	49	49_F.B	45258_49_F.B_62h_Peat.A_B.1	45258_49_F.B_62h_Peat.A_B.1_Coculture_F.B_Fungi.Bacteria_PA	B.1	62h	62h	62	Coculture	Peat.B1_F.B_62h_PA	Peat.B1	Peat.A	F.B	Fungi.Bacteria	PA	0.652684445	35704.84968		1495997.043	8512010.731		111141884.2	17727076.37	455085.1522	93169758.32	33125417.9	3075993.331	13583726.51	2065673.558	89357.11651	5101894.224	887136.2025	AREA / TIC
28.11.23	50	50_F.B	45258_50_F.B_24h_Peat.A_B.1	45258_50_F.B_24h_Peat.A_B.1_Coculture_F.B_Fungi.Bacteria_PA	B.1	24h	24h	24	Coculture	Peat.B2_F.B_24h_PA	Peat.B2	Peat.A	F.B	Fungi.Bacteria	PA	1.030958551	127825.7016		826593.8524	3535422.445		155736769.4	19917218.78	598830.0884	56532704.41	19357605.59	9260460.563	17394160.02	1325446.11	99862.40469	3699976.103	2053840.088	AREA / TIC
28.11.23	50	50_F.B	45258_50_F.B_62h_Peat.A_B.1	45258_50_F.B_62h_Peat.A_B.1_Coculture_F.B_Fungi.Bacteria_PA	B.1	62h	62h	62	Coculture	Peat.B2_F.B_62h_PA	Peat.B2	Peat.A	F.B	Fungi.Bacteria	PA	0.386350435	180517.4619		1772916.34	7196795.306		102628182.5	19666968.91	722432.2129	85343351.47	44240364.28	4420243.498	18290896.95	1826657.706	26698.55927	3199688.383	951001.9049	AREA / TIC
28.11.23	51	51_B.F	45258_51_B.F_24h_Peat.A_B.1	45258_51_B.F_24h_Peat.A_B.1_Coculture_B.F_Bacteria.Fungi_PA	B.1	24h	24h	24	Coculture	Peat.B1_B.F_24h_PA	Peat.B1	Peat.A	B.F	Bacteria.Fungi	PA	1.736346883	119859.1146		868271.2049	5629957.987		155167129.7	19546571.79	655432.9733	55975398.1	19030181.89	8458108.887	16110673.09	1160059.099	202551.6926	5194601.43	2347918.518	AREA / TIC
28.11.23	51	51_B.F	45258_51_B.F_62h_Peat.A_B.1	45258_51_B.F_62h_Peat.A_B.1_Coculture_B.F_Bacteria.Fungi_PA	B.1	62h	62h	62	Coculture	Peat.B1_B.F_62h_PA	Peat.B1	Peat.A	B.F	Bacteria.Fungi	PA	0.626198522	31622.55946		1557482.117	8797864.901		116225585.7	16220555.69	485125.7057	88445483.4	34845800.85	2766820.646	14664242.53	1780660.542	65499.99488	3815574.319	764396.566	AREA / TIC
28.11.23	52	52_B.F	45258_52_B.F_24h_Peat.A_B.1	45258_52_B.F_24h_Peat.A_B.1_Coculture_B.F_Bacteria.Fungi_PA	B.1	24h	24h	24	Coculture	Peat.B2_B.F_24h_PA	Peat.B2	Peat.A	B.F	Bacteria.Fungi	PA	1.014440665	195418.0337		812865.6791	5225826.589		138490671.6	21808393.3	935261.2063	55835269.58	21875732.87	11670273.49	23804153.2	1330524.344	193354.8277	4751030.954	3537939.797	AREA / TIC
28.11.23	52	52_B.F	45258_52_B.F_62h_Peat.A_B.1	45258_52_B.F_62h_Peat.A_B.1_Coculture_B.F_Bacteria.Fungi_PA	B.1	62h	62h	62	Coculture	Peat.B2_B.F_62h_PA	Peat.B2	Peat.A	B.F	Bacteria.Fungi	PA	0.417738868	19880.84095		1310495.723	6568622.67		115392125.7	17006923.56	591314.3803	88869776.84	32901477.56	5061149.825	16963247.95	1776964.167	14750.8419	3005332.028	984653.4073	AREA / TIC
28.11.23	53	53_X.B	45258_53_X.B_24h_Peat.A_B.1	45258_53_X.B_24h_Peat.A_B.1_Single_X.B_Media.Bacteria_PA	B.1	24h	24h	24	Single	Peat.B1_X.B_24h_PA	Peat.B1	Peat.A	X.B	Media.Bacteria	PA	1.44478738	130505.708		963053.1238	4722339.835		142273628.5	20492803.58	606880.3008	63232216.2	23162476.67	7579416.977	19180189.68	1395859.368	132632.6646	4749637.969	1845074.947	AREA / TIC
28.11.23	53	53_X.B	45258_53_X.B_62h_Peat.A_B.1	45258_53_X.B_62h_Peat.A_B.1_Single_X.B_Media.Bacteria_PA	B.1	62h	62h	62	Single	Peat.B1_X.B_62h_PA	Peat.B1	Peat.A	X.B	Media.Bacteria	PA	0.700069761	69061.68887		1304607.128	6253551.069		123983979.7	19889439.29	498550.3154	80868853.62	31971816.61	4141087.307	15203016.33	1611098.012	49836.46196	3641349.967	980468.0027	AREA / TIC
28.11.23	54	54_X.B	45258_54_X.B_24h_Peat.A_B.1	45258_54_X.B_24h_Peat.A_B.1_Single_X.B_Media.Bacteria_PA	B.1	24h	24h	24	Single	Peat.B2_X.B_24h_PA	Peat.B2	Peat.A	X.B	Media.Bacteria	PA	1.04323572	140206.0888		733708.5814	3653188.755		153763322.1	20772823.04	628597.1498	54647034.15	17611955.43	9412468.165	20649311.17	1210853.862	119762.0036	4528406.103	2595078.896	AREA / TIC
28.11.23	54	54_X.B	45258_54_X.B_62h_Peat.A_B.1	45258_54_X.B_62h_Peat.A_B.1_Single_X.B_Media.Bacteria_PA	B.1	62h	62h	62	Single	Peat.B2_X.B_62h_PA	Peat.B2	Peat.A	X.B	Media.Bacteria	PA	0.38669737	98172.37698		1548311.538	6416632.725		100488025	20470677.1	684788.7274	88006838.49	41197991.58	4241060.65	21020430	1858986.007	23897.24036	3315750.504	1095153.556	AREA / TIC
28.11.23	55	55_X.F	45258_55_X.F_24h_Peat.A_B.1	45258_55_X.F_24h_Peat.A_B.1_Single_X.F_Media.Fungi_PA	B.1	24h	24h	24	Single	Peat.B1_X.F_24h_PA	Peat.B1	Peat.A	X.F	Media.Fungi	PA	3.24693626	151700.5449		578754.2007	7129698.628	326237.0786	119831089.3	25603469.65	1951990.582	32112705.22	13307403.82	14901669.18	49930200.04	643690.1843	124279.9266	7172907.668	16700919.47	AREA / TIC
28.11.23	56	56_X.F	45258_56_X.F_62h_Peat.A_B.1	45258_56_X.F_62h_Peat.A_B.1_Single_X.F_Media.Fungi_PA	B.1	62h	62h	62	Single	Peat.B2_X.F_62h_PA	Peat.B2	Peat.A	X.F	Media.Fungi	PA	0.722863433	80782.89394		1117700.749	5425742.711		132564557.4	15414384.65	493974.358	79361189.71	30536773.62	5996633.396	12173365.82	1721305.774	176776.1298	3822863.18	1580665.1	AREA / TIC
28.11.23	57	57_X.BF	45258_57_X.BF_24h_Peat.A_B.1	45258_57_X.BF_24h_Peat.A_B.1_Coculture_X.BF_Media.BacteriaFungi_PA	B.1	24h	24h	24	Coculture	Peat.B1_X.BF_24h_PA	Peat.B1	Peat.A	X.BF	Media.BacteriaFungi	PA	1.483768972	80601.49674		731204.1296	5668635.182		151722584.3	17390727.59	427365.7232	60900216.05	21091404.78	8601101.813	15516057.03	1301343.427	80246.32015	5225843.203	1729384.458	AREA / TIC
28.11.23	57	57_X.BF	45258_57_X.BF_62h_Peat.A_B.1	45258_57_X.BF_62h_Peat.A_B.1_Coculture_X.BF_Media.BacteriaFungi_PA	B.1	62h	62h	62	Coculture	Peat.B1_X.BF_62h_PA	Peat.B1	Peat.A	X.BF	Media.BacteriaFungi	PA	0.619365092	89969.55222		1429665.655	9351736.276		112797640.5	20144632.24	497512.7012	82927540.89	36715332.02	4405451.703	15645889.84	1705961.497	51341.28546	3669506.126	1034535.217	AREA / TIC
28.11.23	58	58_X.BF	45258_58_X.BF_24h_Peat.A_B.1	45258_58_X.BF_24h_Peat.A_B.1_Coculture_X.BF_Media.BacteriaFungi_PA	B.1	24h	24h	24	Coculture	Peat.B2_X.BF_24h_PA	Peat.B2	Peat.A	X.BF	Media.BacteriaFungi	PA	0.839185273	123404.2151		953344.8996	3913532.69		138325563.7	20223767.67	560429.2819	63991744.99	23285767.31	6391506.347	22743666.52	1585355.514	85139.72097	5444506.888	2838985.712	AREA / TIC
28.11.23	58	58_X.BF	45258_58_X.BF_62h_Peat.A_B.1	45258_58_X.BF_62h_Peat.A_B.1_Coculture_X.BF_Media.BacteriaFungi_PA	B.1	62h	62h	62	Coculture	Peat.B2_X.BF_62h_PA	Peat.B2	Peat.A	X.BF	Media.BacteriaFungi	PA	0.463672951	45111.53816		1768710.034	7853175.382		103475031.2	20932741.47	587631.8636	88413080.72	34126047.21	5432471.308	19825038.29	1846499.778	50417.00184	4871724.774	1239034.969	AREA / TIC
28.11.23	59	59_X.X	45258_59_X.X_24h_Peat.A_B.1	45258_59_X.X_24h_Peat.A_B.1_Media_X.X_Media.Media_PA	B.1	24h	24h	24	Media	Peat.B1_X.X_24h_PA	Peat.B1	Peat.A	X.X	Media.Media	PA	3.310473292	146613.477	253532.6299	536187.3796	7767901.665	371943.493	108063779.2	26950261.83	2058212.346	30582251.56	13337721.56	14306436.52	57704254.69	609690.4647	106872.3318	7479673.694	20191382.65	AREA / TIC
28.11.23	59	59_X.X	45258_59_X.X_62h_Peat.A_B.1	45258_59_X.X_62h_Peat.A_B.1_Media_X.X_Media.Media_PA	B.1	62h	62h	62	Media	Peat.B1_X.X_62h_PA	Peat.B1	Peat.A	X.X	Media.Media	PA	2.212138699	210508.0483	403366.6608	777327.3896	7417801.61	355792.7903	111562973.5	26908677.13	2620495.272	36473820.13	15288043.66	14023496.37	51821151.21	718598.7032	139714.5668	5672949.444	16071999.02	AREA / TIC
28.11.23	60	60_X.X	45258_60_X.X_24h_Peat.A_B.1	45258_60_X.X_24h_Peat.A_B.1_Media_X.X_Media.Media_PA	B.1	24h	24h	24	Media	Peat.B2_X.X_24h_PA	Peat.B2	Peat.A	X.X	Media.Media	PA	2.163254557	174296.1774	295022.6074	530313.4558	7318960.659	448432.6622	110323014.6	26245417.03	2037205.462	29616720.69	12456375.47	14862666.95	58436972.93	609424.8112	82211.77642	6733377.703	20296302.56	AREA / TIC
28.11.23	60	60_X.X	45258_60_X.X_62h_Peat.A_B.1	45258_60_X.X_62h_Peat.A_B.1_Media_X.X_Media.Media_PA	B.1	62h	62h	62	Media	Peat.B2_X.X_62h_PA	Peat.B2	Peat.A	X.X	Media.Media	PA	1.686887867	237542.1674	421739.9473	565116.9938	7943348.972	532456.8502	86559250.85	25874132.99	2934968.055	36394690.02	17102724.24	12456346.04	70061447.09	745136.6655	139891.9304	3921229.817	24576692.87	AREA / TIC
28.11.23	61	61_F.B	45258_61_F.B_24h_Peat.A_B.2	45258_61_F.B_24h_Peat.A_B.2_Coculture_F.B_Fungi.Bacteria_PA	B.2	24h	24h	24	Coculture	Peat.B2_F.B_24h_PA	Peat.B2	Peat.A	F.B	Fungi.Bacteria	PA	1.591491666	103837.1759		701895.6013	4258534.395		152876094.9	19248262.28	537514.596	57548539.49	19227241.75	8530860.255	18002213.65	1243348.013	130462.5116	5893274.341	2164636.531	AREA / TIC
28.11.23	61	61_F.B	45258_61_F.B_62h_Peat.A_B.2	45258_61_F.B_62h_Peat.A_B.2_Coculture_F.B_Fungi.Bacteria_PA	B.2	62h	62h	62	Coculture	Peat.B2_F.B_62h_PA	Peat.B2	Peat.A	F.B	Fungi.Bacteria	PA	0.532012154	39854.35265		1337251.404	7268820.779		117495663.4	17289618.16	536568.5686	86522196.25	35054516.81	3883294.741	13720846.31	2126613.07	52765.71181	3930115.1	1208590.81	AREA / TIC
28.11.23	63	63_B.F	45258_63_B.F_24h_Peat.A_B.2	45258_63_B.F_24h_Peat.A_B.2_Coculture_B.F_Bacteria.Fungi_PA	B.2	24h	24h	24	Coculture	Peat.B2_B.F_24h_PA	Peat.B2	Peat.A	B.F	Bacteria.Fungi	PA	1.589171238	117298.876		727944.8382	4232952.269		147671609.8	19775705.25	753567.6276	55971345.85	20028990.73	9637358.536	19636065.8	1212359.596	216347.988	7057741.626	3427426.742	AREA / TIC
28.11.23	63	63_B.F	45258_63_B.F_62h_Peat.A_B.2	45258_63_B.F_62h_Peat.A_B.2_Coculture_B.F_Bacteria.Fungi_PA	B.2	62h	62h	62	Coculture	Peat.B2_B.F_62h_PA	Peat.B2	Peat.A	B.F	Bacteria.Fungi	PA	0.539436006	20226.68096		1224271.261	6161396.274		110955175.9	19203673.61	521305.5797	91682204.03	35056056.28	4532524.657	13817056.91	2031201.082	40914.95514	3827149.051	1393559.182	AREA / TIC
28.11.23	64	64_B.F	45258_64_B.F_24h_Peat.A_B.2	45258_64_B.F_24h_Peat.A_B.2_Coculture_B.F_Bacteria.Fungi_PA	B.2	24h	24h	24	Coculture	Peat.B3_B.F_24h_PA	Peat.B3	Peat.A	B.F	Bacteria.Fungi	PA	0.978902941	203631.0156		792606.6699	4858797.335		140409459.7	21470645.48	900880.9385	56392310.92	20749397.26	9094499.188	24115552.23	1378284.755	196696.7224	5621450.065	4282503.224	AREA / TIC
28.11.23	64	64_B.F	45258_64_B.F_62h_Peat.A_B.2	45258_64_B.F_62h_Peat.A_B.2_Coculture_B.F_Bacteria.Fungi_PA	B.2	62h	62h	62	Coculture	Peat.B3_B.F_62h_PA	Peat.B3	Peat.A	B.F	Bacteria.Fungi	PA	0.447856233	41325.76179		1716157.873	6066913.443		107209929.1	19170207.69	632620.4241	91531297.29	33279315.78	4947927.118	18655696.59	1960606.854	36424.63541	3591402.512	1626890.387	AREA / TIC
28.11.23	65	65_X.B	45258_65_X.B_24h_Peat.A_B.2	45258_65_X.B_24h_Peat.A_B.2_Single_X.B_Media.Bacteria_PA	B.2	24h	24h	24	Single	Peat.B2_X.B_24h_PA	Peat.B2	Peat.A	X.B	Media.Bacteria	PA	1.450344606	127022.2258		843914.6083	4576704.028		147698240.2	19037613.47	607533.5451	59706963.19	20609586.08	7692249.797	20397770.21	1332068.249	125392.9578	5191416.557	2520240.352	AREA / TIC
28.11.23	65	65_X.B	45258_65_X.B_62h_Peat.A_B.2	45258_65_X.B_62h_Peat.A_B.2_Single_X.B_Media.Bacteria_PA	B.2	62h	62h	62	Single	Peat.B2_X.B_62h_PA	Peat.B2	Peat.A	X.B	Media.Bacteria	PA	0.604128444	60606.31698		1454889.284	5907290.135		120080570.1	20594941.55	523132.1301	83896122.53	32050728.91	5009833.634	14269928.98	1839746.183	50275.73239	3744572.898	984077.1536	AREA / TIC
28.11.23	66	66_X.B	45258_66_X.B_24h_Peat.A_B.2	45258_66_X.B_24h_Peat.A_B.2_Single_X.B_Media.Bacteria_PA	B.2	24h	24h	24	Single	Peat.B3_X.B_24h_PA	Peat.B3	Peat.A	X.B	Media.Bacteria	PA	1.072701027	104512.8113		712465.0586	4383659.456		151485026	20902026.23	522413.9681	55974524.58	19742329.38	9329719.79	18083743.29	1344551.71	132183.1493	5117499.529	2632060.499	AREA / TIC
28.11.23	66	66_X.B	45258_66_X.B_62h_Peat.A_B.2	45258_66_X.B_62h_Peat.A_B.2_Single_X.B_Media.Bacteria_PA	B.2	62h	62h	62	Single	Peat.B3_X.B_62h_PA	Peat.B3	Peat.A	X.B	Media.Bacteria	PA	0.435258662	60796.03302		1418476.078	8113005.683		105868130.8	19292454.65	659511.2859	86207724.88	37715959.33	6573282.162	17616703.96	1908598.432	31725.96251	3619011.261	1381334.945	AREA / TIC
28.11.23	67	67_X.F	45258_67_X.F_24h_Peat.A_B.2	45258_67_X.F_24h_Peat.A_B.2_Single_X.F_Media.Fungi_PA	B.2	24h	24h	24	Single	Peat.B2_X.F_24h_PA	Peat.B2	Peat.A	X.F	Media.Fungi	PA	3.118277543	157540.8196		714673.7162	7601333.002	371022.7791	116240714.9	25456879.61	2028735.387	30943335.11	13755680.63	14585765.5	52343540.54	621478.3556	139210.5077	7863054.414	17643750.19	AREA / TIC
28.11.23	67	67_X.F	45258_67_X.F_62h_Peat.A_B.2	45258_67_X.F_62h_Peat.A_B.2_Single_X.F_Media.Fungi_PA	B.2	62h	62h	62	Single	Peat.B2_X.F_62h_PA	Peat.B2	Peat.A	X.F	Media.Fungi	PA	0.817873034	31970.7325		1215079.796	5102356.753		140616758.5	21697796.91	526595.1827	73457102.11	23215699.99	8315165.941	9601983.034	1752729.262	327615.6429	3524225.496	1081636.101	AREA / TIC
28.11.23	68	68_X.F	45258_68_X.F_24h_Peat.A_B.2	45258_68_X.F_24h_Peat.A_B.2_Single_X.F_Media.Fungi_PA	B.2	24h	24h	24	Single	Peat.B3_X.F_24h_PA	Peat.B3	Peat.A	X.F	Media.Fungi	PA	2.113963973	203200.7193		725738.4797	8866842.688	447667.5156	102563977.3	27058882.14	2423233.823	29599864.89	14385177.98	14990152.34	60724417.55	672596.136	139164.6233	6561127.425	21104671.87	AREA / TIC
28.11.23	68	68_X.F	45258_68_X.F_62h_Peat.A_B.2	45258_68_X.F_62h_Peat.A_B.2_Single_X.F_Media.Fungi_PA	B.2	62h	62h	62	Single	Peat.B3_X.F_62h_PA	Peat.B3	Peat.A	X.F	Media.Fungi	PA	0.606444417	70921.58618		1248681.624	5304627.941		137784147.4	14951873.15	568978.7723	79237870.18	28082779.75	4564873.419	12470442.11	1769497.698	164770.2529	3266434.555	980817.01	AREA / TIC
28.11.23	70	70_X.BF	45258_70_X.BF_24h_Peat.A_B.2	45258_70_X.BF_24h_Peat.A_B.2_Coculture_X.BF_Media.BacteriaFungi_PA	B.2	24h	24h	24	Coculture	Peat.B3_X.BF_24h_PA	Peat.B3	Peat.A	X.BF	Media.BacteriaFungi	PA	1.303485259	96651.64918		835978.767	4038997.727		141781061.7	18910289.8	509319.1467	62425584.34	23283872.82	9071293.99	19963778.5	1472899.664	107062.2004	5600486.041	2369439.146	AREA / TIC
28.11.23	70	70_X.BF	45258_70_X.BF_62h_Peat.A_B.2	45258_70_X.BF_62h_Peat.A_B.2_Coculture_X.BF_Media.BacteriaFungi_PA	B.2	62h	62h	62	Coculture	Peat.B3_X.BF_62h_PA	Peat.B3	Peat.A	X.BF	Media.BacteriaFungi	PA	0.439992723	61332.83259		1715519.283	6527917.059		111310961.5	19079956.48	658283.6149	87657786.17	35174309.03	4505149.512	16703664.9	1859267.115	65360.17193	3766187.29	1381020.568	AREA / TIC
28.11.23	71	71_X.X	45258_71_X.X_24h_Peat.A_B.2	45258_71_X.X_24h_Peat.A_B.2_Media_X.X_Media.Media_PA	B.2	24h	24h	24	Media	Peat.B2_X.X_24h_PA	Peat.B2	Peat.A	X.X	Media.Media	PA	3.019639643	149350.6025	275108.6548	628859.1437	8920335.599	418822.8231	103994996.1	25211833.2	2114291.689	31123971.44	13716836.41	13474770.11	60155691.9	641569.6008	100848.4574	8300087.085	21239342.63	AREA / TIC
28.11.23	71	71_X.X	45258_71_X.X_62h_Peat.A_B.2	45258_71_X.X_62h_Peat.A_B.2_Media_X.X_Media.Media_PA	B.2	62h	62h	62	Media	Peat.B2_X.X_62h_PA	Peat.B2	Peat.A	X.X	Media.Media	PA	1.697574716	312873.4159	581253.3557	1094148.012	3336021.648		135625550.3	17692805.93	3675404.059	51077394.24	18781310.6	19828297.21	30696340.21	932131.5788	187955.7919	4220305.553	2424923.605	AREA / TIC
28.11.23	72	72_X.X	45258_72_X.X_24h_Peat.A_B.2	45258_72_X.X_24h_Peat.A_B.2_Media_X.X_Media.Media_PA	B.2	24h	24h	24	Media	Peat.B3_X.X_24h_PA	Peat.B3	Peat.A	X.X	Media.Media	PA	2.300298676	176576.6352	312722.8684	689270.0573	6842636.639	468786.9499	104491572.1	27027734.55	2128643.576	29244082.39	11772225.62	16312980.31	60934985.74	645256.2077	83683.48077	7581403.313	21754155.03	AREA / TIC
28.11.23	72	72_X.X	45258_72_X.X_62h_Peat.A_B.2	45258_72_X.X_62h_Peat.A_B.2_Media_X.X_Media.Media_PA	B.2	62h	62h	62	Media	Peat.B3_X.X_62h_PA	Peat.B3	Peat.A	X.X	Media.Media	PA	1.040693666	408776.3901	794937.0954	1018293.889	4135937.539		114662751.3	18345684.83	4945378.422	58341135.33	23219727.18	18556693.13	38812911.35	1099570.447	199355.4941	2843104.649	3082458.465	AREA / TIC
28.11.23	73	73_F.B	45258_73_F.B_24h_Peat.A_B.3	45258_73_F.B_24h_Peat.A_B.3_Coculture_F.B_Fungi.Bacteria_PA	B.3	24h	24h	24	Coculture	Peat.B4_F.B_24h_PA	Peat.B4	Peat.A	F.B	Fungi.Bacteria	PA	1.412643925	75195.16995		765917.7101	3673847.959		158166416.9	19157379.67	493330.9716	57958129.13	19011307.47	8293126.665	14172326.55	1281020.623	94129.1699	5597573.36	1727014.117	AREA / TIC
28.11.23	73	73_F.B	45258_73_F.B_62h_Peat.A_B.3	45258_73_F.B_62h_Peat.A_B.3_Coculture_F.B_Fungi.Bacteria_PA	B.3	62h	62h	62	Coculture	Peat.B4_F.B_62h_PA	Peat.B4	Peat.A	F.B	Fungi.Bacteria	PA	0.542698184	69832.55356		1340247.713	6248753.175		112246111.7	17253457.4	549998.1552	93343841.01	35039181.19	2981926.323	14213948.43	2142756.387	30689.24955	4041717.966	964254.1941	AREA / TIC
28.11.23	74	74_F.B	45258_74_F.B_24h_Peat.A_B.3	45258_74_F.B_24h_Peat.A_B.3_Coculture_F.B_Fungi.Bacteria_PA	B.3	24h	24h	24	Coculture	Peat.5_F.B_24h_PA	Peat.5	Peat.A	F.B	Fungi.Bacteria	PA	0.968970226	96242.37927		718608.2515	4197081.49		152852667.7	20159471.85	557663.1618	59594272.81	18506782.27	8994739.74	16096559.6	1343283.792	60743.8685	4872097.07	2416501.495	AREA / TIC
28.11.23	74	74_F.B	45258_74_F.B_62h_Peat.A_B.3	45258_74_F.B_62h_Peat.A_B.3_Coculture_F.B_Fungi.Bacteria_PA	B.3	62h	62h	62	Coculture	Peat.5_F.B_62h_PA	Peat.5	Peat.A	F.B	Fungi.Bacteria	PA	0.365924322	41377.40806		1411666.207	6082727.67		101135015.5	18572747.39	624771.2604	96354223.7	36554623.97	3556934.92	18166739.94	2217381.985	32121.39583	3746326.54	1970057.622	AREA / TIC
28.11.23	75	75_B.F	45258_75_B.F_24h_Peat.A_B.3	45258_75_B.F_24h_Peat.A_B.3_Coculture_B.F_Bacteria.Fungi_PA	B.3	24h	24h	24	Coculture	Peat.B4_B.F_24h_PA	Peat.B4	Peat.A	B.F	Bacteria.Fungi	PA	1.402678831	96513.89683		796158.0193	4586133.944		146769344.8	20002985.98	734819.673	58280262.87	20794918.52	9849430.741	17450654.03	1323277.26	147201.9078	6250553.445	3384460.43	AREA / TIC
28.11.23	75	75_B.F	45258_75_B.F_62h_Peat.A_B.3	45258_75_B.F_62h_Peat.A_B.3_Coculture_B.F_Bacteria.Fungi_PA	B.3	62h	62h	62	Coculture	Peat.B4_B.F_62h_PA	Peat.B4	Peat.A	B.F	Bacteria.Fungi	PA	0.556179408	13571.16047		1111549.602	7523459.043		117856732.9	16666843.22	506306.0511	90539322.81	32337955.57	3702905.877	13297594.06	2202722.685	37396.20648	3643295.615	1027060.677	AREA / TIC
28.11.23	76	76_B.F	45258_76_B.F_24h_Peat.A_B.3	45258_76_B.F_24h_Peat.A_B.3_Coculture_B.F_Bacteria.Fungi_PA	B.3	24h	24h	24	Coculture	Peat.5_B.F_24h_PA	Peat.5	Peat.A	B.F	Bacteria.Fungi	PA	1.076008559	115007.4495		754363.8879	4089898.694		148333079.4	20942002.56	770187.1821	55167382.73	19146039.15	10935465.06	19259647.91	1290443.267	139220.0822	5931598.728	3592379.417	AREA / TIC
28.11.23	76	76_B.F	45258_76_B.F_62h_Peat.A_B.3	45258_76_B.F_62h_Peat.A_B.3_Coculture_B.F_Bacteria.Fungi_PA	B.3	62h	62h	62	Coculture	Peat.5_B.F_62h_PA	Peat.5	Peat.A	B.F	Bacteria.Fungi	PA	0.519237365	61519.07037		1432040.623	6385657.549		106877828.4	19327006.63	548469.7735	93976239.54	33281121.82	4003142.185	15868307.16	2075871.408	77519.45971	5182001.876	1369990.004	AREA / TIC
28.11.23	77	77_X.B	45258_77_X.B_24h_Peat.A_B.3	45258_77_X.B_24h_Peat.A_B.3_Single_X.B_Media.Bacteria_PA	B.3	24h	24h	24	Single	Peat.B4_X.B_24h_PA	Peat.B4	Peat.A	X.B	Media.Bacteria	PA	1.421586127	75171.66776		752122.5622	3909249.602		156851535.6	19433510.56	497499.9311	58971213.51	17817368.59	7744510.722	15642156.73	1288792.121	99725.22758	4655785.447	2728073.19	AREA / TIC
28.11.23	78	78_X.B	45258_78_X.B_24h_Peat.A_B.3	45258_78_X.B_24h_Peat.A_B.3_Single_X.B_Media.Bacteria_PA	B.3	24h	24h	24	Single	Peat.5_X.B_24h_PA	Peat.5	Peat.A	X.B	Media.Bacteria	PA	0.977694083	95953.32696		846172.6572	4067966.729		149851911.3	21458330.75	635871.7015	57403881.22	19000532.3	8639496.902	19581163.82	1290565.241	80597.80803	5087493.202	2426778.521	AREA / TIC
28.11.23	78	78_X.B	45258_78_X.B_62h_Peat.A_B.3	45258_78_X.B_62h_Peat.A_B.3_Single_X.B_Media.Bacteria_PA	B.3	62h	62h	62	Single	Peat.5_X.B_62h_PA	Peat.5	Peat.A	X.B	Media.Bacteria	PA	0.476523834	98933.14166		1341078.775	6349325.642		104003137.8	18654225.37	621649.9127	98135431.3	34363704.02	2828859.551	15844798.22	2030859.593	37851.20219	4834406.664	1322454.313	AREA / TIC
28.11.23	79	79_X.F	45258_79_X.F_24h_Peat.A_B.3	45258_79_X.F_24h_Peat.A_B.3_Single_X.F_Media.Fungi_PA	B.3	24h	24h	24	Single	Peat.B4_X.F_24h_PA	Peat.B4	Peat.A	X.F	Media.Fungi	PA	2.754832503	176765.0118	318264.3587	726842.7382	8768393.712	385544.3112	111281561.3	26356129.42	2271616.148	31983129.97	14731175.47	14814101.38	52357593.73	688141.6557	121233.505	8169914.132	17316308.68	AREA / TIC
28.11.23	79	79_X.F	45258_79_X.F_62h_Peat.A_B.3	45258_79_X.F_62h_Peat.A_B.3_Single_X.F_Media.Fungi_PA	B.3	62h	62h	62	Single	Peat.B4_X.F_62h_PA	Peat.B4	Peat.A	X.F	Media.Fungi	PA	0.600398093	40911.18925		1019285.383	5670784.17		134245927.8	16365531.67	572550.1199	74525693.1	32395740.82	3451531.617	13866319.86	1927457.822	74855.33439	4086262.148	2223864.493	AREA / TIC
28.11.23	80	80_X.F	45258_80_X.F_24h_Peat.A_B.3	45258_80_X.F_24h_Peat.A_B.3_Single_X.F_Media.Fungi_PA	B.3	24h	24h	24	Single	Peat.5_X.F_24h_PA	Peat.5	Peat.A	X.F	Media.Fungi	PA	2.049745765	191744.2674	338039.9715	885477.1313	7903335.758	398048.3892	108300431.1	27216376.27	2349181.095	33113842.29	13555341.58	17344275.86	53689449.63	676107.7513	100674.4366	6857044.537	17547345.44	AREA / TIC
