Date	Numero_sample	BIO_SAMPLE_ID	BIO_SAMPLE_ID3	BIO_SAMPLE_ID4	Bio.rep	Time_point_WRONG	Time_point	Time_point2	Culture	all_bio_cat_factor	TREATMENT	TREATMENT2	ORGANISM	ORGANISM2	TREATMENT3	CORRECTION2	Alanine_1Bz	Arginine_1Bz	Asparagine_1Bz	Aspartic Acid_1Bz	GABA_1Bz	Glutamic Acid_1Bz	Glutamine_1Bz	Glycine_1Bz	Histidine_1Bz	Isoleucine_1Bz	Leucine_1Bz	Lysine_2Bz	Ornithine_2Bz	Phenylalanine_1Bz	Proline_1Bz	Serine_1Bz	Threonine_1Bz	Tryptophane_1Bz	Tyrosine_2Bz	Valine_1Bz	Units
28.11.23	50	50_F.B	45258_50_F.B_62h_Peat.A_B.1	45258_50_F.B_62h_Peat.A_B.1_Coculture_F.B_Fungi.Bacteria_PA	B.1	24h	62h	62	Coculture	Peat.A.2_F.B_62h_PA	Peat.A.2	Peat.A	F.B	Fungi.Bacteria	PA	0.862253608	1405438.016	12072906.28	458506.6346	746331.4667	1731851.263	2531153.224	244484.9149	513919.5659	4483354.971	1368554.436	1839208.308	16641744.22	17131560.67	1328242.63	3941520.184	1499248.003	1769009.704	229781.5841	4992616.974	2814243.95	AREA / TIC
28.11.23	51	51_B.F	45258_51_B.F_24h_Peat.A_B.1	45258_51_B.F_24h_Peat.A_B.1_Coculture_B.F_Bacteria.Fungi_PA	B.1	24h	24h	24	Coculture	Peat.A.1_B.F_24h_PA	Peat.A.1	Peat.A	B.F	Bacteria.Fungi	PA	0.751690006	4561174.12	15625333.47	847335.9966	2149206.439	6054325.541	5878536.321	1937031.209	939435.1325	2342759.631	1062159.925	3566254.679	5809120.738	1276228.223	2403925.803	6393702.143	2380295.051	4206078.272	111114.9535	5783853.673	4415805.685	AREA / TIC
28.11.23	51	51_B.F	45258_51_B.F_62h_Peat.A_B.1	45258_51_B.F_62h_Peat.A_B.1_Coculture_B.F_Bacteria.Fungi_PA	B.1	24h	62h	62	Coculture	Peat.A.1_B.F_62h_PA	Peat.A.1	Peat.A	B.F	Bacteria.Fungi	PA	0.856252348	2444114.757	13068085.62	429164.3704	561217.7309	2606468.764	2183624.96	260146.4398	996395.5155	11466527.38	2001080.643	2940908.723	14407912.6	2776863.625	1814051.667	5189778.467	3388736.983	3031744.094	436164.6432	3531664.475	4209025.537	AREA / TIC
28.11.23	52	52_B.F	45258_52_B.F_24h_Peat.A_B.1	45258_52_B.F_24h_Peat.A_B.1_Coculture_B.F_Bacteria.Fungi_PA	B.1	24h	24h	24	Coculture	Peat.A.2_B.F_24h_PA	Peat.A.2	Peat.A	B.F	Bacteria.Fungi	PA	1.088963762	2289201.061	6468432.875	546683.0216	905928.2174	2585131.019	3571071.081	993072.5314	437079.7418	1840517.627	4010630.244	11246766.35	8951144.508	7174287.401	6807587.412	3549214.523	1875275.441	2427372.785	530848.7022	7334997.065	4198435.392	AREA / TIC
28.11.23	52	52_B.F	45258_52_B.F_62h_Peat.A_B.1	45258_52_B.F_62h_Peat.A_B.1_Coculture_B.F_Bacteria.Fungi_PA	B.1	24h	62h	62	Coculture	Peat.A.2_B.F_62h_PA	Peat.A.2	Peat.A	B.F	Bacteria.Fungi	PA	0.591778904	1350205.278	13669321.33	596045.2415	258116.6697	2861137.812	2655981.8	474989.8956	421932.9181	1394179.471	3636268.518	6984791.058	17115976.8	4259406.649	4650157.313	4356704.811	1156541.734	1830484.311	478117.7529	6459819.658	3133497.977	AREA / TIC
28.11.23	53	53_X.B	45258_53_X.B_24h_Peat.A_B.1	45258_53_X.B_24h_Peat.A_B.1_Single_X.B_Media.Bacteria_PA	B.1	24h	24h	24	Single	Peat.A.1_X.B_24h_PA	Peat.A.1	Peat.A	X.B	Media.Bacteria	PA	0.673627567	4998065.94	14839189.32	1144476.618	1406443.332	6234871.025	5192887.243	1491168.19	1073477.445	3413289.646	1015905.574	2847861.479	6179157.747	1304480.462	2042284.293	6745466.221	2622446.12	4023306.248	133441.6885	7054778.088	3980680.321	AREA / TIC
28.11.23	53	53_X.B	45258_53_X.B_62h_Peat.A_B.1	45258_53_X.B_62h_Peat.A_B.1_Single_X.B_Media.Bacteria_PA	B.1	62h	62h	62	Single	Peat.A.1_X.B_62h_PA	Peat.A.1	Peat.A	X.B	Media.Bacteria	PA	0.516988346	2122674.54	18124555.55	567575.6565	351564.9847	5257853.528	4094577.79	390238.9705	535176.4736	1237486.308	2333474.263	4832546.069	18403455.45	2092374.05	2797008.889	4569758.714	968033.426	2390957.183	250816.0986	2246806.932	4176742.118	AREA / TIC
28.11.23	54	54_X.B	45258_54_X.B_24h_Peat.A_B.1	45258_54_X.B_24h_Peat.A_B.1_Single_X.B_Media.Bacteria_PA	B.1	24h	24h	24	Single	Peat.A.2_X.B_24h_PA	Peat.A.2	Peat.A	X.B	Media.Bacteria	PA	0.696439069	2631095.932	6074953.561	795963.3872	586655.7728	3930009.276	3420261.883	822317.4515	363130.1163	1078464.77	4255760.674	11303501.42	11889529.71	3175548.443	7020233.672	3941496.283	1567913.188	2321341.626	389202.749	7987288.839	4189008.244	AREA / TIC
28.11.23	54	54_X.B	45258_54_X.B_62h_Peat.A_B.1	45258_54_X.B_62h_Peat.A_B.1_Single_X.B_Media.Bacteria_PA	B.1	62h	62h	62	Single	Peat.A.2_X.B_62h_PA	Peat.A.2	Peat.A	X.B	Media.Bacteria	PA	0.495821879	1515596.693	15312718.79	842243.9949	648537.3351	3089627.677	4383771.86	401843.905	415610.9458	985263.0971	2590835.65	6954277.629	14495584.62	4946550.575	4476960.567	4116615.436	1519287.535		261390.2402	7802850.509	2984109.946	AREA / TIC
28.11.23	55	55_X.F	45258_55_X.F_24h_Peat.A_B.1	45258_55_X.F_24h_Peat.A_B.1_Single_X.F_Media.Fungi_PA	B.1	24h	24h	24	Single	Peat.A.1_X.F_24h_PA	Peat.A.1	Peat.A	X.F	Media.Fungi	PA	1.747236306	4772017.942	5571581.799	684131.2741	2546189.079	13276124.08	6170399.484	767935.6224	1289681.306	2314194.701	1059354.704	3529562.647	3112949.28	1500193.186	3005272.946	10147678.33	2037716.357	3025563.275	96595.97814	7788602.466	5047932.538	AREA / TIC
28.11.23	56	56_X.F	45258_56_X.F_62h_Peat.A_B.1	45258_56_X.F_62h_Peat.A_B.1_Single_X.F_Media.Fungi_PA	B.1	62h	62h	62	Single	Peat.A.2_X.F_62h_PA	Peat.A.2	Peat.A	X.F	Media.Fungi	PA	0.672388778	2712502.14	9138687.614	797566.8502	603216.4918	6744980.205	4423614.873	444973.2203	529986.5368	1644225.834	2871773.091	9318870.573	10388241.48	3368745.989	6590701.902	5676857.085	1448563.735	1847483.242	342306.4266	5299930.806	3550448.902	AREA / TIC
28.11.23	57	57_X.BF	45258_57_X.BF_24h_Peat.A_B.1	45258_57_X.BF_24h_Peat.A_B.1_Coculture_X.BF_Media.BacteriaFungi_PA	B.1	24h	24h	24	Coculture	Peat.A.1_X.BF_24h_PA	Peat.A.1	Peat.A	X.BF	Media.BacteriaFungi	PA	0.684895287	4964764.779	14207056.44	716413.1642	1428806.736	5279040.558	4209044.876	1591964.524	923596.6602	2770946.209	1207374.346	3258016.285	6790918.387	1452734.481	2101719.82	7181710.972	2129283.157	3054846.542	158310.3315	6271560.163	8045568.573	AREA / TIC
28.11.23	57	57_X.BF	45258_57_X.BF_62h_Peat.A_B.1	45258_57_X.BF_62h_Peat.A_B.1_Coculture_X.BF_Media.BacteriaFungi_PA	B.1	62h	62h	62	Coculture	Peat.A.1_X.BF_62h_PA	Peat.A.1	Peat.A	X.BF	Media.BacteriaFungi	PA	0.458189519	2458386.655	16245035.48	724916.1885	517694.0763	4397309.224	3336464.357	347399.9148	545337.6593	1353193.327	1989750.881	5988046.177	20575228.37	2097570.894	3107188.052	4835239.363	818100.3365	1489505.916	257640.114	2438333.818	4221336.19	AREA / TIC
28.11.23	58	58_X.BF	45258_58_X.BF_24h_Peat.A_B.1	45258_58_X.BF_24h_Peat.A_B.1_Coculture_X.BF_Media.BacteriaFungi_PA	B.1	24h	24h	24	Coculture	Peat.A.2_X.BF_24h_PA	Peat.A.2	Peat.A	X.BF	Media.BacteriaFungi	PA	0.880492969	2398370.088	7491660.048	685779.468	944059.7813	3021826.514	3630389.011	1345320.226	499335.0491	1305987.714	3840365.702	11260045.62	8873276.986	2975510.415	7171242.952	3610534.225	1475563.174	2765077.161	312880.4086	8636938.926	5499513.533	AREA / TIC
28.11.23	58	58_X.BF	45258_58_X.BF_62h_Peat.A_B.1	45258_58_X.BF_62h_Peat.A_B.1_Coculture_X.BF_Media.BacteriaFungi_PA	B.1	62h	62h	62	Coculture	Peat.A.2_X.BF_62h_PA	Peat.A.2	Peat.A	X.BF	Media.BacteriaFungi	PA	0.459326011	1714788.586	15775104.9	731615.4372	501101.6026	3260964.904	4327159.696	555019.7336	434911.1425	1130112.356	2622379.252	7654356.425	13766901.62	3056447.856	4533731.93	4388164.297	1285387.691	1929250.64	254359.6429	6530376.968	3291542.315	AREA / TIC
28.11.23	59	59_X.X	45258_59_X.X_24h_Peat.A_B.1	45258_59_X.X_24h_Peat.A_B.1_Media_X.X_Media.Media_PA	B.1	24h	24h	24	Media	Peat.A.1_X.X_24h_PA	Peat.A.1	Peat.A	X.X	Media.Media	PA	2.915423964	3975092.522	6542632.987	835332.0237	2159253.706	9789642.381	5052912.434	582336.9159	1134490.572	2507461.724	1639177.375	2523625.068	5983606.917	7466771.991	1950597.604	7442523.031	2492003.595	2544121.915	72230.31798	6220321.717	6829542.202	AREA / TIC
